seed,aligner_size,aligner_kind,aligner_params,lr,bl_gain,c2_raw_gain,group_a_gain,closed_loop_gain,closed_loop_acc_t1,closed_loop_acc_t3,cosine_to_self_t2,cosine_to_self_t3,epochs_run,best_epoch,best_val_loss,elapsed_s,aligned_logits_norm_t2,aligned_logits_norm_t3,aligned_logits_max_abs_t2,aligned_logits_max_abs_t3,feedback_norm_t2,feedback_norm_t3,tanh_saturation_fraction_t2,tanh_saturation_fraction_t3
3,affine,donor_fed,30,0.01,0.0899999737739563,-0.06999999284744263,-0.08499997854232788,0.02499997615814209,0.6800000071525574,0.7049999833106995,0.12309685064714504,0.10208600531191023,2000,1999,0.7702546782735509,6.169694900512695,5.278548332792977,6.2918693939990655,13.762721048975186,17.528129686565237,1.4671142029392996,1.5339171226538746,0.125,0.17800000309944153
3,MLP-small,donor_fed,181,0.01,0.0899999737739563,-0.06999999284744263,-0.08499997854232788,0.014999985694885254,0.6800000071525574,0.6949999928474426,0.18003931544245588,0.22913519379582778,428,327,0.7515117989846825,1.4915547370910645,4.483621643250666,6.116154016354724,14.672107179996033,18.461186252934844,1.117699316542459,1.2103739268360443,0.12200000137090683,0.19099999964237213
3,MLP-medium,donor_fed,4869,0.01,0.0899999737739563,-0.06999999284744263,-0.08499997854232788,0.029999971389770508,0.6800000071525574,0.7099999785423279,0.1652070112130588,0.2132752191236316,267,166,0.7326105537303311,1.6520986557006836,5.2306790748405625,8.073202777661539,26.174671447971104,28.33435218670928,1.2918362744845404,1.3829537978597444,0.14800000190734863,0.2290000021457672
3,MLP-large,donor_fed,17925,0.01,0.0899999737739563,-0.06999999284744263,-0.08499997854232788,0.034999966621398926,0.6800000071525574,0.7149999737739563,0.17333924868083167,0.24020206462286112,202,101,0.751122207017163,2.605393886566162,5.537255521012407,8.654412553156769,26.042522070064575,36.89950368220279,1.1364157290895227,1.231148948706601,0.15800000727176666,0.2240000069141388
4,affine,donor_fed,30,0.01,0.07999998331069946,-0.1950000524520874,0.009999990463256836,0.17499995231628418,0.7200000286102295,0.8949999809265137,0.17842336177416201,0.22386758240270374,664,563,0.5855852102674284,2.023458480834961,5.920208500566843,8.525031919537044,14.23686979125339,18.804224373487006,1.5166139960771874,1.6752406917034455,0.17800000309944153,0.3109999895095825
4,MLP-small,donor_fed,181,0.01,0.07999998331069946,-0.1950000524520874,0.009999990463256836,0.1549999713897705,0.7200000286102295,0.875,0.28167174363087727,0.3028224049192863,281,180,0.5335114493738669,1.013293743133545,5.895634646890328,7.853930477624712,8.820826400371722,15.245502562818844,1.5677843272288028,1.6917694352038162,0.14399999380111694,0.27399998903274536
4,MLP-medium,donor_fed,4869,0.01,0.07999998331069946,-0.1950000524520874,0.009999990463256836,0.17499995231628418,0.7200000286102295,0.8949999809265137,0.41321638164651225,0.44579737060696784,191,90,0.5154747253182069,1.3574624061584473,8.403978771544967,11.577857372420372,14.533463003624322,20.66111033455271,1.7083598823088841,1.8106605500404993,0.3009999990463257,0.4189999997615814
4,MLP-large,donor_fed,17925,0.01,0.07999998331069946,-0.1950000524520874,0.009999990463256836,0.17499995231628418,0.7200000286102295,0.8949999809265137,0.3359667436536409,0.37165695898260354,180,79,0.5273973715247345,2.78275203704834,8.624762883247739,11.596493675667523,16.702887191233025,31.292782683222946,1.659750591156286,1.8048041401870558,0.27799999713897705,0.3799999952316284
5,affine,donor_fed,30,0.01,0.09000003337860107,-0.125,0.014999985694885254,0.11000001430511475,0.574999988079071,0.6850000023841858,0.22219067155046715,0.34174771354473393,547,446,0.8133852118375273,1.7475652694702148,2.8889895373120744,4.111816881580047,6.616847326138589,11.754866308557022,0.9912871597391201,1.2280531571450009,0.03500000014901161,0.07500000298023224
5,MLP-small,donor_fed,181,0.01,0.09000003337860107,-0.125,0.014999985694885254,0.18000000715255737,0.574999988079071,0.7549999952316284,0.4250213593148996,0.4805389767130423,289,188,0.7159849526346389,1.036970615386963,4.635748579292691,7.09658875548956,16.347692653568707,27.311710158033634,1.2262574699974171,1.4562828835651536,0.10499999672174454,0.210999995470047
5,MLP-medium,donor_fed,4869,0.01,0.09000003337860107,-0.125,0.014999985694885254,0.17000001668930054,0.574999988079071,0.7450000047683716,0.4761980120634448,0.5971929689268107,235,134,0.7083090662184934,1.7455110549926758,8.40357500793405,11.870003334175665,39.6337224106084,60.88077522539631,1.2367676569727382,1.3750272468465108,0.210999995470047,0.23100000619888306
5,MLP-large,donor_fed,17925,0.01,0.09000003337860107,-0.125,0.014999985694885254,0.1850000023841858,0.574999988079071,0.7599999904632568,0.472199451539228,0.5835349469123627,207,106,0.706471579360523,3.298671245574951,8.250725693759975,11.757647976753558,35.57674193889554,56.910228568067595,1.2927623640069823,1.4830793855403925,0.20999999344348907,0.2409999966621399
6,affine,donor_fed,30,0.01,0.11000001430511475,0.005000025033950806,0.0350000262260437,0.26499998569488525,0.32499998807907104,0.5899999737739563,0.3647285080945734,0.39221349269739947,2000,1938,1.3140003610733606,6.345528841018677,14.006039839794878,20.293210570045368,30.047768108379557,42.19058205509687,1.9474893723042075,2.029920050252376,0.5139999985694885,0.6380000114440918
6,MLP-small,donor_fed,181,0.01,0.11000001430511475,0.005000025033950806,0.0350000262260437,0.3100000023841858,0.32499998807907104,0.6349999904632568,0.3003307773422257,0.4191090228627782,317,216,1.3671103039192867,1.160097599029541,12.319379635225992,18.745144766046746,26.14099268795997,48.334605931014245,1.919608613071879,1.9939437122832246,0.46399998664855957,0.6190000176429749
6,MLP-medium,donor_fed,4869,0.01,0.11000001430511475,0.005000025033950806,0.0350000262260437,0.19499999284744263,0.32499998807907104,0.5199999809265137,0.3653229025849633,0.45561413488676683,211,110,1.348925822431142,1.5341486930847168,21.72362495173451,30.794098096586175,65.10681571190702,80.88262240711367,2.0068973888436314,2.084145159289166,0.6480000019073486,0.7580000162124634
6,MLP-large,donor_fed,17925,0.01,0.11000001430511475,0.005000025033950806,0.0350000262260437,0.19499999284744263,0.32499998807907104,0.5199999809265137,0.37091771204026736,0.4727404748265942,213,112,1.344024131521376,2.810513973236084,25.199129126411254,37.547930401727136,60.18099469850952,79.8931264754899,2.0344502102225834,2.098875448635562,0.6980000138282776,0.796999990940094
7,affine,donor_fed,30,0.01,0.12000000476837158,-0.014999985694885254,-0.06000000238418579,0.09500002861022949,0.7599999904632568,0.8550000190734863,0.29983796041690164,0.45154669252092683,1603,1502,0.489937155210543,4.998492240905762,7.085602930103098,8.561964753893797,20.185737590375854,16.160854110674176,1.5507050512461236,1.6458465150896302,0.2029999941587448,0.28999999165534973
7,MLP-small,donor_fed,181,0.01,0.12000000476837158,-0.014999985694885254,-0.06000000238418579,0.10000002384185791,0.7599999904632568,0.8600000143051147,0.3894303634764283,0.4948125545753339,401,300,0.46322184154350465,1.427412509918213,5.6272424688556715,6.569452373101545,13.859644634193284,11.142626885437325,1.510150476314637,1.6246735235288354,0.1589999943971634,0.22100000083446503
7,MLP-medium,donor_fed,4869,0.01,0.12000000476837158,-0.014999985694885254,-0.06000000238418579,0.08500003814697266,0.7599999904632568,0.8450000286102295,0.38884756842684853,0.5050452977289627,180,79,0.4503644702129118,1.1236498355865479,6.422464484240204,7.689836162331894,17.090105488368188,13.024833166040745,1.6064631829432157,1.7101983798661144,0.18700000643730164,0.2980000078678131
7,MLP-large,donor_fed,17925,0.01,0.12000000476837158,-0.014999985694885254,-0.06000000238418579,0.06999999284744263,0.7599999904632568,0.8299999833106995,0.3981127349907756,0.5010182508248137,172,71,0.45814785519173085,2.11413836479187,6.577407308286814,7.955933202062981,17.73941299606146,13.653809066475725,1.6293383951134184,1.734902234686496,0.16200000047683716,0.28200000524520874
8,affine,donor_fed,30,0.01,0.08500003814697266,-0.02499997615814209,0.05500000715255737,0.17000001668930054,0.7599999904632568,0.9300000071525574,0.2569294905780508,0.22290548312517977,2000,1939,0.40481500489392,6.198527097702026,8.625494914242696,13.563263054022313,15.716637001651996,23.290796186741368,1.7305897022445293,1.8209560828826827,0.2759999930858612,0.4320000112056732
8,MLP-small,donor_fed,181,0.01,0.08500003814697266,-0.02499997615814209,0.05500000715255737,0.16500002145767212,0.7599999904632568,0.925000011920929,0.10591294350921278,0.08144116239171453,501,400,0.3600480052227792,1.7809865474700928,9.59410379782947,15.07403924415534,13.14519556306836,21.29066120531258,1.8517613703129112,1.955031534425624,0.37700000405311584,0.5730000138282776
8,MLP-medium,donor_fed,4869,0.01,0.08500003814697266,-0.02499997615814209,0.05500000715255737,0.17500001192092896,0.7599999904632568,0.9350000023841858,0.08511109980667438,0.05729575155907568,259,158,0.35513163122876884,1.6878502368927002,15.31903321017141,24.83222932106115,26.542533340106225,46.57121316096547,1.9041922194313736,1.973361592962318,0.4950000047683716,0.6069999933242798
8,MLP-large,donor_fed,17925,0.01,0.08500003814697266,-0.02499997615814209,0.05500000715255737,0.17500001192092896,0.7599999904632568,0.9350000023841858,0.11182876752987056,0.08491633337983663,210,109,0.3532632829440121,2.9899301528930664,16.949706204026455,25.798535670734964,33.02999920852184,51.07143021609302,1.9896826493715007,2.0515263473606975,0.5899999737739563,0.6850000023841858
9,affine,donor_fed,30,0.01,0.16499999165534973,-0.02000001072883606,-0.014999985694885254,0.1900000274181366,0.4699999988079071,0.6600000262260437,0.09377242036866919,0.2581490474726838,840,739,0.6924646973467494,2.5897984504699707,5.098740969122886,5.704802099119542,9.788717890489535,12.444910128350642,1.342539763384567,1.4331236118763349,0.12099999934434891,0.16300000250339508
9,MLP-small,donor_fed,181,0.01,0.16499999165534973,-0.02000001072883606,-0.014999985694885254,0.2150000035762787,0.4699999988079071,0.6850000023841858,0.2116834516000042,0.27832791883186275,483,382,0.6483208637045073,1.694742202758789,7.35439686345783,7.7886730915707245,19.266315699428592,16.14418317000745,1.5880050023588328,1.6388885350527276,0.18700000643730164,0.23100000619888306
9,MLP-medium,donor_fed,4869,0.01,0.16499999165534973,-0.02000001072883606,-0.014999985694885254,0.20500001311302185,0.4699999988079071,0.675000011920929,0.26646309754717473,0.29923907210015527,291,190,0.6353769741459462,1.8660962581634521,8.376819466426806,8.956028385881025,26.637883093205776,25.172999196282955,1.541851864907807,1.6710511760859128,0.19499999284744263,0.2630000114440918
9,MLP-large,donor_fed,17925,0.01,0.16499999165534973,-0.02000001072883606,-0.014999985694885254,0.17999997735023499,0.4699999988079071,0.6499999761581421,0.21201927387975264,0.2874253141682211,238,137,0.640708193198809,3.470755100250244,7.97112669988119,8.84744254919314,20.22139014762413,20.24206134263969,1.5588628034189964,1.6651215369485193,0.24300000071525574,0.3230000138282776
10,affine,donor_fed,30,0.01,0.17500001192092896,-0.014999985694885254,0.025000035762786865,0.2250000238418579,0.6449999809265137,0.8700000047683716,0.3236006227021075,0.3831748761206679,1368,1267,0.5752756471960484,4.646945238113403,9.13913106310786,11.08185358356525,15.223024093134823,20.37542839867307,1.73993377903954,1.8126408776536111,0.2879999876022339,0.3840000033378601
10,MLP-small,donor_fed,181,0.01,0.17500001192092896,-0.014999985694885254,0.025000035762786865,0.2250000238418579,0.6449999809265137,0.8700000047683716,0.3106966253478639,0.3841633113720176,431,330,0.5744262422291324,1.6910014152526855,9.317165928513225,12.817663809942964,22.809164925917642,25.892755161723706,1.7493907970817808,1.8400125449457667,0.3269999921321869,0.44699999690055847
10,MLP-medium,donor_fed,4869,0.01,0.17500001192092896,-0.014999985694885254,0.025000035762786865,0.24000000953674316,0.6449999809265137,0.8849999904632568,0.2941858265488633,0.3618752938545402,139,38,0.5638719585917573,1.003955602645874,12.446942308081566,17.848073236511258,22.850073498890705,29.904204677032297,1.669915670579358,1.825649002014702,0.3610000014305115,0.4970000088214874
10,MLP-large,donor_fed,17925,0.01,0.17500001192092896,-0.014999985694885254,0.025000035762786865,0.2250000238418579,0.6449999809265137,0.8700000047683716,0.2669139537317232,0.3488276572279186,175,74,0.5699778276080627,2.530726909637451,20.633930372448866,29.233559209961914,38.363180233438236,53.155062229261674,1.7658302021020942,1.872864242098501,0.46700000762939453,0.5680000185966492
11,affine,donor_fed,30,0.01,0.16999995708465576,-0.1900000274181366,0.0899999737739563,0.2749999761581421,0.6100000143051147,0.8849999904632568,0.31128361277474886,0.30196250419803894,2000,1999,0.5796794279886097,7.209306478500366,10.582471302068987,15.889698432103883,31.105838985227837,45.17434202407091,1.6869520867641912,1.8470971956110642,0.31700000166893005,0.4830000102519989
11,MLP-small,donor_fed,181,0.01,0.16999995708465576,-0.1900000274181366,0.0899999737739563,0.2799999713897705,0.6100000143051147,0.8899999856948853,0.36100639638890925,0.29852081029212507,1712,1611,0.5182297609359958,8.129089117050171,19.77395471905723,28.245611090186525,45.05815354249721,69.68370557319395,1.919173352683689,2.014169815177414,0.5289999842643738,0.6600000262260437
11,MLP-medium,donor_fed,4869,0.01,0.16999995708465576,-0.1900000274181366,0.0899999737739563,0.2749999761581421,0.6100000143051147,0.8849999904632568,0.38131486515587953,0.3297332455879289,264,163,0.5355399589168109,1.7931559085845947,13.35332987538021,19.974044994519968,29.657986610871998,44.97227004533528,1.8636188698778005,1.9714815015198308,0.453000009059906,0.6140000224113464
11,MLP-large,donor_fed,17925,0.01,0.16999995708465576,-0.1900000274181366,0.0899999737739563,0.28999996185302734,0.6100000143051147,0.8999999761581421,0.42944056460134433,0.35491687493523905,203,102,0.5462203898304302,2.789592981338501,13.575726216069663,20.580978839024365,23.604128504276478,44.61174084457233,1.8793723035968821,2.0028280615381346,0.4790000021457672,0.656000018119812
12,affine,donor_fed,30,0.01,0.10999995470046997,0.07999998331069946,0.039999961853027344,0.1850000023841858,0.5450000166893005,0.7300000190734863,0.22334895190997706,0.27400563001833333,675,574,0.8074024674653918,2.322660207748413,6.406842630376601,8.742516130395584,16.93870588556424,26.322210468668125,1.4872308445850253,1.565007172581785,0.17299999296665192,0.22100000083446503
12,MLP-small,donor_fed,181,0.01,0.10999995470046997,0.07999998331069946,0.039999961853027344,0.16999995708465576,0.5450000166893005,0.7149999737739563,0.27501922584776106,0.3155773496424776,495,394,0.7636120791926521,2.0088448524475098,10.371848074785692,13.283884053396758,22.13944405215458,31.465898739363627,1.7423286043875565,1.8078729342010376,0.3930000066757202,0.47200000286102295
12,MLP-medium,donor_fed,4869,0.01,0.10999995470046997,0.07999998331069946,0.039999961853027344,0.1549999713897705,0.5450000166893005,0.699999988079071,0.27827762424213953,0.3224441888423762,323,222,0.7505753813065787,2.239177942276001,21.346517621245624,26.79417979322313,71.78335828990485,73.2235314190856,1.8143047067557978,1.8889336796628908,0.527999997138977,0.6240000128746033
12,MLP-large,donor_fed,17925,0.01,0.10999995470046997,0.07999998331069946,0.039999961853027344,0.18000000715255737,0.5450000166893005,0.7250000238418579,0.3174688404900725,0.36616446223129906,158,57,0.7487529164335444,1.9485604763031006,14.46991425601575,16.8596300911697,25.381042978425203,30.74294235121467,1.749999914506194,1.8235848287830736,0.42100000381469727,0.5210000276565552
13,affine,donor_fed,30,0.01,0.0350000262260437,-0.0899999737739563,-0.014999985694885254,0.125,0.6499999761581421,0.7749999761581421,0.3511471831693097,0.3882694597247469,993,892,0.48743793033156635,3.703824281692505,8.045415882856227,9.853770514146133,20.131044099207017,29.194059093069285,1.586900284581973,1.6870474375610232,0.19900000095367432,0.23499999940395355
13,MLP-small,donor_fed,181,0.01,0.0350000262260437,-0.0899999737739563,-0.014999985694885254,0.10500001907348633,0.6499999761581421,0.7549999952316284,0.33202275639729145,0.36045710234002604,785,684,0.4414023096028765,3.103724479675293,12.875066090919212,15.943923076623426,22.146546360024953,27.634358009183806,1.812102628311777,1.9074977508577329,0.39500001072883606,0.5
13,MLP-medium,donor_fed,4869,0.01,0.0350000262260437,-0.0899999737739563,-0.014999985694885254,0.11000001430511475,0.6499999761581421,0.7599999904632568,0.33747457072410936,0.35500497555371185,142,41,0.44963910499722853,1.2130587100982666,9.391099588760262,11.089561733837659,15.186980729343682,19.34507250230268,1.7323855079088772,1.840445003204711,0.35499998927116394,0.43799999356269836
13,MLP-large,donor_fed,17925,0.01,0.0350000262260437,-0.0899999737739563,-0.014999985694885254,0.12000000476837158,0.6499999761581421,0.7699999809265137,0.3350919958045563,0.356954346049558,171,70,0.4536654197420886,2.4098803997039795,14.325850582425826,17.89715039332258,27.016439022119936,34.31242012068199,1.8428198367883422,1.9348204109150648,0.4560000002384186,0.5519999861717224
14,affine,donor_fed,30,0.01,0.1600000262260437,0.13499999046325684,0.0,0.2250000238418579,0.5600000023841858,0.7850000262260437,0.47214164540199055,0.43034481581898726,2000,1999,0.6573051710451627,6.6892805099487305,9.763716794327195,13.94535073399465,26.36775509182093,32.055917742270495,1.7455233604962865,1.8542368364014026,0.25699999928474426,0.3919999897480011
14,MLP-small,donor_fed,181,0.01,0.1600000262260437,0.13499999046325684,0.0,0.24000000953674316,0.5600000023841858,0.800000011920929,0.4819846933822248,0.44094124051396577,1063,962,0.6305578144017414,4.024189472198486,13.38849755494594,19.640785854422496,41.77929700384121,53.49744445198911,1.8213030913850392,1.9376345327523508,0.39899998903274536,0.5059999823570251
