seed,trial,divergence_random_mean,divergence_resampled,divergence_clone
0,0,0.9131851539108768,0.12537401283197325,0.2238463046757253
0,1,1.0009195554977282,0.17921077978512534,1.107966272628628
0,2,1.014826630070435,0.0740533380567735,0.6167457935367189
0,3,0.9527241613916569,0.38863951185935375,0.17806508997912385
0,4,0.9718494781887217,0.6046803732629886,0.13584237372359875
0,5,1.0339842334584985,1.1931420634166428,0.25424918375680194
0,6,1.0840272559049537,0.7198252610112066,0.3498430047913731
0,7,0.9881443611684727,0.11712167289529041,0.8442693438328768
0,8,1.0364066509587986,0.5137260727769295,0.5852841441615215
0,9,0.9948929177607455,0.35124280390946105,0.17278156182511273
0,10,1.0493536297780708,0.13840970147771814,1.5274684622807473
0,11,1.0542134070724973,0.31545922232996015,0.5447330537090624
0,12,1.001924317719419,0.16025597714612017,0.4890303586833056
0,13,1.0047903099905973,0.23095501113280015,0.7527933274260663
0,14,0.9586825878517072,0.0353132365396257,0.04824999163534005
0,15,1.034869329029963,0.3953156203122139,0.9382117269823134
0,16,0.9714588993361449,0.5100086317334387,0.3739198277236707
0,17,0.9703811422145262,0.5522904723135497,0.1035181039350287
0,18,1.0357746103380971,0.08588931982175207,0.3954576784030088
0,19,0.9934685757053107,0.24809767479332023,0.20669125395486931
0,20,1.0345887239162492,0.02027883988201773,0.34578479304258125
0,21,0.9249523925239513,0.12276104268273436,0.19049484480877932
0,22,0.9869620127616671,0.34149169540143764,1.4711247822806202
0,23,1.0521739416403708,0.1268973751225192,0.18572688736637155
0,24,0.9793360496476348,0.5089956789796257,0.19180446764912717
0,25,1.0258950426508109,0.3841036616528356,0.5501578300911877
0,26,1.0052796609375754,0.4349880639547823,0.2191868805111702
0,27,1.0191265287128761,0.039702683832021024,0.3079563754745738
0,28,0.9903390692485471,0.4779322758896716,1.0045826888634612
0,29,0.9562377507195206,0.6849516989962554,1.1214784460664131
0,30,1.0272513769563856,1.0159488264930212,0.1409659637687969
0,31,0.9819938665416812,0.7152022215946481,0.04764816668798466
0,32,1.0956932902815568,0.09543405733930144,0.4941956846570722
0,33,0.9626683529921961,0.2457367941072629,0.8534282141778196
0,34,0.9064067434242427,0.6931696439675124,1.0496376044466618
0,35,1.0204002961185905,0.685215378026041,0.6388091119582564
0,36,1.0170886270780157,0.3750094528936895,0.28791398448428374
0,37,0.939995777918919,0.014451181253210876,1.0002775051522173
0,38,0.9896914359324396,0.44870385537963675,1.00461523131831
0,39,0.9545738842913376,0.7225406300108203,0.15383359844234368
0,40,1.0632695409701296,1.1100429701948737,0.24928751892260315
0,41,1.0804729236930788,0.27439037802223976,1.1317456432585167
0,42,1.0503212679985767,0.13655855567964892,0.5985392878063751
0,43,1.0086406520105866,0.5200587008025903,0.2805838665660223
0,44,1.045950306877561,0.3992112008361868,0.37487596548614355
0,45,0.9757654063604444,0.2984863576077684,0.1459104970597529
0,46,1.0275307280722081,0.6148091802694233,0.12939958964757325
0,47,0.9933723210086717,0.05163602614364138,0.587125529826271
0,48,1.0601931321125984,0.34818848177891926,0.4983625234111767
0,49,0.8356658938276516,0.11083979883367368,0.21698958331767793
0,50,0.9980706523495505,0.6833127460776254,0.2799694971517559
0,51,0.9551579122984097,0.17132650953672546,1.0539234896571212
0,52,1.0173696543159128,0.04106464146698485,0.24006489271485976
0,53,0.9742786182986822,0.7982436437195166,0.14552095921021546
0,54,0.9946606216833287,0.08752456905183958,0.7113209375040038
0,55,1.047374415683,0.16758391387626692,0.24083390398465743
0,56,1.1031105526556875,0.03591511475068765,0.9689465068859116
0,57,0.9795245071229587,0.023869973244790788,0.18455781976865582
0,58,0.9474038847454456,0.11537089664141609,0.2899819785489095
0,59,1.0769026438658151,0.08495932043482157,0.4432873220270992
0,60,0.9706753823034464,0.481097822695698,0.06915365993110745
0,61,0.9363972588039567,0.055398913165794816,0.07640363704965458
0,62,0.9702645813572329,0.16134391459386632,0.38553181788011737
0,63,1.091399547787269,0.08800754134040789,0.4309639594302863
0,64,0.9724198140514634,0.17926293819602335,0.2689310794860308
0,65,0.9257708062650921,0.9847513673145547,0.0476146626452747
0,66,0.9953469234726832,0.020693991717705917,0.06961145445567318
0,67,0.9635459469485407,1.3129053596933073,0.6093309862108054
0,68,0.9555239776124543,0.1165241428098509,0.324033710578992
0,69,1.0130901021731453,0.8866001044128448,1.0010758419141716
0,70,1.0102613886246734,0.03954980969683197,0.07954039005524471
0,71,0.983832961087993,0.044989667187874005,0.317946605373819
0,72,1.0757228707353435,0.764015536012373,0.32506858628004454
0,73,1.0148849984540274,0.013289609516047851,0.5380422016378974
0,74,0.9988824827466186,0.10389171085715565,0.5198312003513672
0,75,1.017683708291473,0.2603131110151684,0.3562206754825258
0,76,1.0341952359885536,0.48758912230249285,0.22300838739524875
0,77,0.9850426431350823,0.8293341939493512,0.20598983230190793
0,78,0.9442673524692734,0.32290386064656273,0.3483690723434114
0,79,0.9375313331290661,0.07997297582359675,0.2257630360283569
0,80,1.020592679692277,0.4713512560117803,1.0921119810313609
0,81,1.029682147323682,0.6216015104319528,1.1501090957274156
0,82,0.9818169868212917,0.07026014019732352,0.04230816437859797
0,83,0.9331777989988173,0.2222555725265486,0.07599415885675487
0,84,1.1019433043330376,0.5947407491738468,0.37811723100738504
0,85,0.9565163456741038,0.0952293331922549,0.1119353456849207
0,86,1.0697967253878138,0.5328921922044028,0.6096750279965205
0,87,0.9626727352460572,0.2700487633266243,0.7587232687645569
0,88,1.0521177452093493,0.18886743678229867,0.3950204036167616
0,89,1.0281538775132386,0.04266907247952201,0.27290930575176375
0,90,0.9217478349781562,0.31548848705284693,0.614501945547701
0,91,1.0095917665653111,1.5237676003543763,0.24921193973314726
0,92,1.0275277924866715,0.08154315508578147,0.4623966170449211
0,93,0.9957852075860032,0.8312361004720756,0.10976775426046292
0,94,1.0056936914324952,0.5160943319804139,0.15804606592192882
0,95,1.0701324269178973,0.9301799144928723,1.2313944041678275
0,96,0.947256098787867,0.26984114092009637,0.7585772547622625
0,97,0.9702647973477965,0.21584017610930506,0.43073919068367805
0,98,0.9964326581113443,0.05534834799050781,1.1353392872167012
0,99,1.0049888316188471,0.7318630098349949,0.7229733513175269
0,100,1.014051228359162,0.04768757914717392,0.6474453781518328
0,101,1.0507106978985346,0.5283424583164099,0.47081062381753713
0,102,0.9441080709026611,1.2339606344813292,0.29938318065140446
0,103,0.9765226141183925,0.053307033900378054,0.7646019738136032
0,104,1.0195582362113471,0.49275016049515397,0.14648358508356585
0,105,0.9918235543091194,0.7728583100405668,0.19040531940274108
0,106,0.9798375845283016,0.019424636495236847,0.6705908129627598
0,107,0.9041496172257685,0.707648117566196,0.5078232903381497
0,108,1.1320128335968047,0.055533556684683294,0.321340846834825
0,109,0.9899636927792714,0.43821503488412206,0.20768056341712127
0,110,0.9805266714920485,0.025466983653707698,0.07285150656806183
0,111,0.96676439255203,0.3150655337657572,0.1088768734718576
0,112,1.0183388859619047,0.08238438630246359,0.28419004519354807
0,113,1.0781126926051336,0.823683074112884,0.687248607984843
0,114,0.9987394368191248,0.00984779547196546,0.4877944802341988
0,115,1.0223651306874486,0.50125166884215,0.3633330175325973
0,116,1.1135395893284419,1.2527213399018795,0.22600067636397503
0,117,0.955277065969308,0.9661026125286525,0.5380153018863827
0,118,1.0364319765087842,0.1697739319655306,0.1466036742461344
0,119,1.0265169289058347,0.24646818178290986,0.8776500441585536
0,120,0.9623387303260769,0.744279695685776,0.09470541612845773
