seed,aligner_size,aligner_kind,aligner_params,lr,bl_gain,c2_raw_gain,group_a_gain,closed_loop_gain,closed_loop_acc_t1,closed_loop_acc_t3,cosine_to_self_t2,cosine_to_self_t3,epochs_run,best_epoch,best_val_loss,elapsed_s,aligned_logits_norm_t2,aligned_logits_norm_t3,aligned_logits_max_abs_t2,aligned_logits_max_abs_t3,feedback_norm_t2,feedback_norm_t3,tanh_saturation_fraction_t2,tanh_saturation_fraction_t3
0,affine,donor_fed,30,0.01,0.21500003337860107,-0.13999998569488525,0.020000040531158447,0.20000004768371582,0.7099999785423279,0.9100000262260437,0.19275444056575008,0.3291434787761912,1002,901,0.2996113082816776,3.1744894981384277,6.592919600981935,10.430415239564454,14.823151610198337,23.196688544859402,1.5229745502073337,1.8119465446411127,0.17100000381469727,0.34700000286102295
0,MLP-small,donor_fed,181,0.01,0.21500003337860107,-0.13999998569488525,0.020000040531158447,0.20000004768371582,0.7099999785423279,0.9100000262260437,0.24606426168956555,0.4065576274347432,255,154,0.27953500832182643,0.8701450824737549,4.695170547551926,7.727094571925239,8.904305166418947,13.7393075199974,1.406565898815058,1.7137301120654087,0.07999999821186066,0.2370000034570694
0,MLP-medium,donor_fed,4869,0.01,0.21500003337860107,-0.13999998569488525,0.020000040531158447,0.21000003814697266,0.7099999785423279,0.9200000166893005,0.31101055382979687,0.4241376722838341,153,52,0.2736330567692615,0.94350266456604,6.612114824760017,11.582402301905859,16.713142818926737,26.243500940334958,1.553803344152912,1.858395090245017,0.19099999964237213,0.4480000138282776
0,MLP-large,donor_fed,17925,0.01,0.21500003337860107,-0.13999998569488525,0.020000040531158447,0.20500004291534424,0.7099999785423279,0.9150000214576721,0.24646961485720567,0.4091719991755148,167,66,0.2639726303872882,1.9001224040985107,7.74654383456435,13.79762443497574,14.650531628270915,24.03077832624733,1.6151587417946371,1.8971448299595775,0.2329999953508377,0.4699999988079071
1,affine,donor_fed,30,0.01,0.1850000023841858,0.08499997854232788,-0.01500004529953003,0.2149999737739563,0.7300000190734863,0.9449999928474426,0.4296688129196242,0.4981016426766668,976,875,0.22207570568265123,3.1000328063964844,5.813037694856123,7.667810147834145,8.470588643975802,10.88698180587341,1.5080220617741502,1.730492623780824,0.17299999296665192,0.26100000739097595
1,MLP-small,donor_fed,181,0.01,0.1850000023841858,0.08499997854232788,-0.01500004529953003,0.1899999976158142,0.7300000190734863,0.9200000166893005,0.44754082465790035,0.4996211012915577,1052,951,0.1932662130464209,3.7391107082366943,11.05464887310971,14.019439358526249,29.893525483847387,34.35719078193304,1.6283820163376788,1.7861931365455186,0.25999999046325684,0.35100001096725464
1,MLP-medium,donor_fed,4869,0.01,0.1850000023841858,0.08499997854232788,-0.01500004529953003,0.20999997854232788,0.7300000190734863,0.9399999976158142,0.41803560751303975,0.4760407377573712,150,49,0.19807929520873332,0.8857479095458984,7.037418011926553,10.759311925664331,10.50119982860316,16.456871072923654,1.546774368197531,1.7579378016946916,0.2409999966621399,0.38600000739097595
1,MLP-large,donor_fed,17925,0.01,0.1850000023841858,0.08499997854232788,-0.01500004529953003,0.20999997854232788,0.7300000190734863,0.9399999976158142,0.40464390732429983,0.46242824861241005,157,56,0.19481180883607413,1.7858316898345947,10.054340927378062,15.132732286697724,17.99159597078536,29.681362689158778,1.6567953611273987,1.849461293822888,0.3540000021457672,0.47600001096725464
2,affine,donor_fed,30,0.01,0.18499994277954102,-0.050000011920928955,0.0,0.17499995231628418,0.7200000286102295,0.8949999809265137,0.6100770411602154,0.6409983439431158,2000,1974,0.2729029713065053,6.316776990890503,7.175981825163182,10.034919310405186,18.633790467401393,19.236627987943162,1.6839428478466925,1.81099676331263,0.17900000512599945,0.3440000116825104
2,MLP-small,donor_fed,181,0.01,0.18499994277954102,-0.050000011920928955,0.0,0.1899999976158142,0.7200000286102295,0.9100000262260437,0.6014308667715549,0.6216838074513202,393,292,0.2693317576010148,1.4108061790466309,7.079749281416557,10.628167160009909,19.19880520004419,17.386965407610926,1.6244811725590262,1.8393351700317044,0.19099999964237213,0.3540000021457672
