seed,condition,T_max,t,accuracy
3,baseline,20,19,0.760000
3,baseline,20,20,0.745000
3,group_a,20,1,0.725000
3,group_a,20,2,0.725000
3,group_a,20,3,0.725000
3,group_a,20,4,0.725000
3,group_a,20,5,0.725000
3,group_a,20,6,0.725000
3,group_a,20,7,0.725000
3,group_a,20,8,0.725000
3,group_a,20,9,0.725000
3,group_a,20,10,0.725000
3,group_a,20,11,0.725000
3,group_a,20,12,0.725000
3,group_a,20,13,0.725000
3,group_a,20,14,0.725000
3,group_a,20,15,0.725000
3,group_a,20,16,0.725000
3,group_a,20,17,0.725000
3,group_a,20,18,0.725000
3,group_a,20,19,0.725000
3,group_a,20,20,0.725000
3,group_c1,20,1,0.725000
3,group_c1,20,2,0.668500
3,group_c1,20,3,0.649667
3,group_c1,20,4,0.638500
3,group_c1,20,5,0.638000
3,group_c1,20,6,0.645500
3,group_c1,20,7,0.639000
3,group_c1,20,8,0.643333
3,group_c1,20,9,0.638500
3,group_c1,20,10,0.646667
3,group_c1,20,11,0.635333
3,group_c1,20,12,0.636500
3,group_c1,20,13,0.647167
3,group_c1,20,14,0.647833
3,group_c1,20,15,0.634167
3,group_c1,20,16,0.636000
3,group_c1,20,17,0.641500
3,group_c1,20,18,0.646333
3,group_c1,20,19,0.646000
3,group_c1,20,20,0.639333
3,group_c2,20,1,0.725000
3,group_c2,20,2,0.565000
3,group_c2,20,3,0.475000
3,group_c2,20,4,0.460000
3,group_c2,20,5,0.480000
3,group_c2,20,6,0.480000
3,group_c2,20,7,0.465000
3,group_c2,20,8,0.465000
3,group_c2,20,9,0.455000
3,group_c2,20,10,0.460000
3,group_c2,20,11,0.475000
3,group_c2,20,12,0.470000
3,group_c2,20,13,0.480000
3,group_c2,20,14,0.470000
3,group_c2,20,15,0.470000
3,group_c2,20,16,0.470000
3,group_c2,20,17,0.475000
3,group_c2,20,18,0.470000
3,group_c2,20,19,0.480000
3,group_c2,20,20,0.485000
4,baseline,3,1,0.745000
4,baseline,3,2,0.795000
4,baseline,3,3,0.810000
4,group_a,3,1,0.745000
4,group_a,3,2,0.745000
4,group_a,3,3,0.745000
4,group_c1,3,1,0.745000
4,group_c1,3,2,0.755000
4,group_c1,3,3,0.726000
4,group_c2,3,1,0.745000
4,group_c2,3,2,0.630000
4,group_c2,3,3,0.590000
4,baseline,5,1,0.745000
4,baseline,5,2,0.795000
4,baseline,5,3,0.810000
4,baseline,5,4,0.815000
4,baseline,5,5,0.820000
4,group_a,5,1,0.745000
4,group_a,5,2,0.745000
4,group_a,5,3,0.745000
4,group_a,5,4,0.745000
4,group_a,5,5,0.745000
4,group_c1,5,1,0.745000
4,group_c1,5,2,0.743667
4,group_c1,5,3,0.721667
4,group_c1,5,4,0.724167
4,group_c1,5,5,0.722833
4,group_c2,5,1,0.745000
4,group_c2,5,2,0.630000
4,group_c2,5,3,0.590000
4,group_c2,5,4,0.585000
4,group_c2,5,5,0.575000
4,baseline,7,1,0.745000
4,baseline,7,2,0.795000
4,baseline,7,3,0.810000
4,baseline,7,4,0.815000
4,baseline,7,5,0.820000
4,baseline,7,6,0.820000
4,baseline,7,7,0.815000
4,group_a,7,1,0.745000
4,group_a,7,2,0.745000
4,group_a,7,3,0.745000
4,group_a,7,4,0.745000
4,group_a,7,5,0.745000
4,group_a,7,6,0.745000
4,group_a,7,7,0.745000
4,group_c1,7,1,0.745000
4,group_c1,7,2,0.747667
4,group_c1,7,3,0.725000
4,group_c1,7,4,0.721000
4,group_c1,7,5,0.721500
4,group_c1,7,6,0.715833
4,group_c1,7,7,0.716500
4,group_c2,7,1,0.745000
4,group_c2,7,2,0.630000
4,group_c2,7,3,0.590000
4,group_c2,7,4,0.585000
4,group_c2,7,5,0.575000
4,group_c2,7,6,0.585000
4,group_c2,7,7,0.580000
4,baseline,10,1,0.745000
4,baseline,10,2,0.795000
4,baseline,10,3,0.810000
4,baseline,10,4,0.815000
4,baseline,10,5,0.820000
4,baseline,10,6,0.820000
4,baseline,10,7,0.815000
4,baseline,10,8,0.820000
4,baseline,10,9,0.825000
4,baseline,10,10,0.820000
4,group_a,10,1,0.745000
4,group_a,10,2,0.745000
4,group_a,10,3,0.745000
4,group_a,10,4,0.745000
4,group_a,10,5,0.745000
4,group_a,10,6,0.745000
4,group_a,10,7,0.745000
4,group_a,10,8,0.745000
4,group_a,10,9,0.745000
4,group_a,10,10,0.745000
4,group_c1,10,1,0.745000
4,group_c1,10,2,0.756333
4,group_c1,10,3,0.728667
4,group_c1,10,4,0.723167
4,group_c1,10,5,0.713167
4,group_c1,10,6,0.718667
4,group_c1,10,7,0.719000
4,group_c1,10,8,0.719667
4,group_c1,10,9,0.724000
4,group_c1,10,10,0.719333
4,group_c2,10,1,0.745000
4,group_c2,10,2,0.630000
4,group_c2,10,3,0.590000
4,group_c2,10,4,0.585000
4,group_c2,10,5,0.575000
4,group_c2,10,6,0.585000
4,group_c2,10,7,0.580000
4,group_c2,10,8,0.580000
4,group_c2,10,9,0.580000
4,group_c2,10,10,0.580000
4,baseline,15,1,0.745000
4,baseline,15,2,0.795000
4,baseline,15,3,0.810000
4,baseline,15,4,0.815000
4,baseline,15,5,0.820000
4,baseline,15,6,0.820000
4,baseline,15,7,0.815000
4,baseline,15,8,0.820000
4,baseline,15,9,0.825000
4,baseline,15,10,0.820000
4,baseline,15,11,0.825000
4,baseline,15,12,0.825000
4,baseline,15,13,0.825000
4,baseline,15,14,0.825000
4,baseline,15,15,0.825000
4,group_a,15,1,0.745000
4,group_a,15,2,0.745000
4,group_a,15,3,0.745000
4,group_a,15,4,0.745000
4,group_a,15,5,0.745000
4,group_a,15,6,0.745000
4,group_a,15,7,0.745000
4,group_a,15,8,0.745000
4,group_a,15,9,0.745000
4,group_a,15,10,0.745000
4,group_a,15,11,0.745000
4,group_a,15,12,0.745000
4,group_a,15,13,0.745000
4,group_a,15,14,0.745000
4,group_a,15,15,0.745000
4,group_c1,15,1,0.745000
4,group_c1,15,2,0.751000
4,group_c1,15,3,0.733833
4,group_c1,15,4,0.718833
4,group_c1,15,5,0.719333
4,group_c1,15,6,0.718500
4,group_c1,15,7,0.718000
4,group_c1,15,8,0.721333
4,group_c1,15,9,0.720167
4,group_c1,15,10,0.719000
4,group_c1,15,11,0.718833
4,group_c1,15,12,0.721500
4,group_c1,15,13,0.722333
4,group_c1,15,14,0.717500
4,group_c1,15,15,0.721167
4,group_c2,15,1,0.745000
4,group_c2,15,2,0.630000
4,group_c2,15,3,0.590000
4,group_c2,15,4,0.585000
4,group_c2,15,5,0.575000
4,group_c2,15,6,0.585000
4,group_c2,15,7,0.580000
4,group_c2,15,8,0.580000
4,group_c2,15,9,0.580000
4,group_c2,15,10,0.580000
4,group_c2,15,11,0.580000
4,group_c2,15,12,0.575000
4,group_c2,15,13,0.580000
4,group_c2,15,14,0.580000
4,group_c2,15,15,0.580000
4,baseline,20,1,0.745000
4,baseline,20,2,0.795000
4,baseline,20,3,0.810000
4,baseline,20,4,0.815000
4,baseline,20,5,0.820000
4,baseline,20,6,0.820000
4,baseline,20,7,0.815000
4,baseline,20,8,0.820000
4,baseline,20,9,0.825000
4,baseline,20,10,0.820000
4,baseline,20,11,0.825000
4,baseline,20,12,0.825000
4,baseline,20,13,0.825000
4,baseline,20,14,0.825000
4,baseline,20,15,0.825000
4,baseline,20,16,0.825000
4,baseline,20,17,0.820000
4,baseline,20,18,0.825000
4,baseline,20,19,0.825000
4,baseline,20,20,0.820000
4,group_a,20,1,0.745000
4,group_a,20,2,0.745000
4,group_a,20,3,0.745000
4,group_a,20,4,0.745000
4,group_a,20,5,0.745000
4,group_a,20,6,0.745000
4,group_a,20,7,0.745000
4,group_a,20,8,0.745000
4,group_a,20,9,0.745000
4,group_a,20,10,0.745000
4,group_a,20,11,0.745000
4,group_a,20,12,0.745000
4,group_a,20,13,0.745000
4,group_a,20,14,0.745000
4,group_a,20,15,0.745000
4,group_a,20,16,0.745000
4,group_a,20,17,0.745000
4,group_a,20,18,0.745000
4,group_a,20,19,0.745000
4,group_a,20,20,0.745000
4,group_c1,20,1,0.745000
4,group_c1,20,2,0.747500
4,group_c1,20,3,0.726333
4,group_c1,20,4,0.725167
4,group_c1,20,5,0.722333
4,group_c1,20,6,0.720667
4,group_c1,20,7,0.718667
4,group_c1,20,8,0.717833
4,group_c1,20,9,0.719333
4,group_c1,20,10,0.715667
4,group_c1,20,11,0.717167
4,group_c1,20,12,0.712000
4,group_c1,20,13,0.715333
4,group_c1,20,14,0.718167
4,group_c1,20,15,0.719833
4,group_c1,20,16,0.711000
4,group_c1,20,17,0.719000
4,group_c1,20,18,0.721667
4,group_c1,20,19,0.713500
4,group_c1,20,20,0.723833
4,group_c2,20,1,0.745000
4,group_c2,20,2,0.630000
4,group_c2,20,3,0.590000
4,group_c2,20,4,0.585000
4,group_c2,20,5,0.575000
4,group_c2,20,6,0.585000
4,group_c2,20,7,0.580000
4,group_c2,20,8,0.580000
4,group_c2,20,9,0.580000
4,group_c2,20,10,0.580000
4,group_c2,20,11,0.580000
4,group_c2,20,12,0.575000
4,group_c2,20,13,0.580000
4,group_c2,20,14,0.580000
4,group_c2,20,15,0.580000
4,group_c2,20,16,0.580000
4,group_c2,20,17,0.580000
4,group_c2,20,18,0.580000
4,group_c2,20,19,0.575000
4,group_c2,20,20,0.580000
5,baseline,3,1,0.755000
5,baseline,3,2,0.825000
5,baseline,3,3,0.820000
5,group_a,3,1,0.755000
5,group_a,3,2,0.755000
5,group_a,3,3,0.755000
5,group_c1,3,1,0.755000
5,group_c1,3,2,0.695333
5,group_c1,3,3,0.699333
5,group_c2,3,1,0.755000
5,group_c2,3,2,0.805000
5,group_c2,3,3,0.790000
5,baseline,5,1,0.755000
5,baseline,5,2,0.825000
5,baseline,5,3,0.820000
5,baseline,5,4,0.815000
5,baseline,5,5,0.820000
5,group_a,5,1,0.755000
5,group_a,5,2,0.755000
5,group_a,5,3,0.755000
5,group_a,5,4,0.755000
5,group_a,5,5,0.755000
5,group_c1,5,1,0.755000
5,group_c1,5,2,0.698167
5,group_c1,5,3,0.696000
5,group_c1,5,4,0.696167
5,group_c1,5,5,0.695833
5,group_c2,5,1,0.755000
5,group_c2,5,2,0.805000
5,group_c2,5,3,0.790000
5,group_c2,5,4,0.800000
5,group_c2,5,5,0.810000
5,baseline,7,1,0.755000
5,baseline,7,2,0.825000
5,baseline,7,3,0.820000
5,baseline,7,4,0.815000
5,baseline,7,5,0.820000
5,baseline,7,6,0.815000
5,baseline,7,7,0.810000
5,group_a,7,1,0.755000
5,group_a,7,2,0.755000
5,group_a,7,3,0.755000
5,group_a,7,4,0.755000
5,group_a,7,5,0.755000
5,group_a,7,6,0.755000
5,group_a,7,7,0.755000
5,group_c1,7,1,0.755000
5,group_c1,7,2,0.692500
5,group_c1,7,3,0.695833
5,group_c1,7,4,0.696667
5,group_c1,7,5,0.698333
5,group_c1,7,6,0.696167
5,group_c1,7,7,0.696333
5,group_c2,7,1,0.755000
5,group_c2,7,2,0.805000
5,group_c2,7,3,0.790000
5,group_c2,7,4,0.800000
5,group_c2,7,5,0.810000
5,group_c2,7,6,0.810000
5,group_c2,7,7,0.810000
5,baseline,10,1,0.755000
5,baseline,10,2,0.825000
5,baseline,10,3,0.820000
5,baseline,10,4,0.815000
5,baseline,10,5,0.820000
5,baseline,10,6,0.815000
5,baseline,10,7,0.810000
5,baseline,10,8,0.810000
5,baseline,10,9,0.815000
5,baseline,10,10,0.810000
5,group_a,10,1,0.755000
5,group_a,10,2,0.755000
5,group_a,10,3,0.755000
5,group_a,10,4,0.755000
5,group_a,10,5,0.755000
5,group_a,10,6,0.755000
5,group_a,10,7,0.755000
5,group_a,10,8,0.755000
5,group_a,10,9,0.755000
5,group_a,10,10,0.755000
5,group_c1,10,1,0.755000
5,group_c1,10,2,0.692000
5,group_c1,10,3,0.700833
5,group_c1,10,4,0.690667
5,group_c1,10,5,0.697333
5,group_c1,10,6,0.683500
5,group_c1,10,7,0.701333
5,group_c1,10,8,0.694500
5,group_c1,10,9,0.689167
5,group_c1,10,10,0.691333
5,group_c2,10,1,0.755000
5,group_c2,10,2,0.805000
5,group_c2,10,3,0.790000
5,group_c2,10,4,0.800000
5,group_c2,10,5,0.810000
5,group_c2,10,6,0.810000
5,group_c2,10,7,0.810000
5,group_c2,10,8,0.810000
5,group_c2,10,9,0.820000
5,group_c2,10,10,0.820000
5,baseline,15,1,0.755000
5,baseline,15,2,0.825000
5,baseline,15,3,0.820000
5,baseline,15,4,0.815000
5,baseline,15,5,0.820000
5,baseline,15,6,0.815000
5,baseline,15,7,0.810000
5,baseline,15,8,0.810000
5,baseline,15,9,0.815000
5,baseline,15,10,0.810000
5,baseline,15,11,0.810000
5,baseline,15,12,0.810000
5,baseline,15,13,0.805000
5,baseline,15,14,0.810000
5,baseline,15,15,0.810000
5,group_a,15,1,0.755000
5,group_a,15,2,0.755000
5,group_a,15,3,0.755000
5,group_a,15,4,0.755000
5,group_a,15,5,0.755000
5,group_a,15,6,0.755000
5,group_a,15,7,0.755000
5,group_a,15,8,0.755000
5,group_a,15,9,0.755000
5,group_a,15,10,0.755000
5,group_a,15,11,0.755000
5,group_a,15,12,0.755000
5,group_a,15,13,0.755000
5,group_a,15,14,0.755000
5,group_a,15,15,0.755000
5,group_c1,15,1,0.755000
5,group_c1,15,2,0.693333
5,group_c1,15,3,0.698167
5,group_c1,15,4,0.695000
5,group_c1,15,5,0.689500
5,group_c1,15,6,0.701000
5,group_c1,15,7,0.691500
5,group_c1,15,8,0.701833
5,group_c1,15,9,0.701500
5,group_c1,15,10,0.700167
5,group_c1,15,11,0.691667
5,group_c1,15,12,0.692500
5,group_c1,15,13,0.697000
5,group_c1,15,14,0.689333
5,group_c1,15,15,0.698667
5,group_c2,15,1,0.755000
5,group_c2,15,2,0.805000
5,group_c2,15,3,0.790000
5,group_c2,15,4,0.800000
5,group_c2,15,5,0.810000
5,group_c2,15,6,0.810000
5,group_c2,15,7,0.810000
5,group_c2,15,8,0.810000
5,group_c2,15,9,0.820000
5,group_c2,15,10,0.820000
5,group_c2,15,11,0.815000
5,group_c2,15,12,0.815000
5,group_c2,15,13,0.815000
5,group_c2,15,14,0.815000
5,group_c2,15,15,0.810000
5,baseline,20,1,0.755000
5,baseline,20,2,0.825000
5,baseline,20,3,0.820000
5,baseline,20,4,0.815000
5,baseline,20,5,0.820000
5,baseline,20,6,0.815000
5,baseline,20,7,0.810000
5,baseline,20,8,0.810000
5,baseline,20,9,0.815000
5,baseline,20,10,0.810000
5,baseline,20,11,0.810000
5,baseline,20,12,0.810000
5,baseline,20,13,0.805000
5,baseline,20,14,0.810000
5,baseline,20,15,0.810000
5,baseline,20,16,0.810000
5,baseline,20,17,0.810000
5,baseline,20,18,0.810000
5,baseline,20,19,0.810000
5,baseline,20,20,0.810000
5,group_a,20,1,0.755000
5,group_a,20,2,0.755000
5,group_a,20,3,0.755000
5,group_a,20,4,0.755000
5,group_a,20,5,0.755000
5,group_a,20,6,0.755000
5,group_a,20,7,0.755000
5,group_a,20,8,0.755000
5,group_a,20,9,0.755000
5,group_a,20,10,0.755000
5,group_a,20,11,0.755000
5,group_a,20,12,0.755000
5,group_a,20,13,0.755000
5,group_a,20,14,0.755000
5,group_a,20,15,0.755000
5,group_a,20,16,0.755000
5,group_a,20,17,0.755000
5,group_a,20,18,0.755000
5,group_a,20,19,0.755000
5,group_a,20,20,0.755000
5,group_c1,20,1,0.755000
5,group_c1,20,2,0.691667
5,group_c1,20,3,0.697167
5,group_c1,20,4,0.694333
5,group_c1,20,5,0.695000
5,group_c1,20,6,0.687667
5,group_c1,20,7,0.700167
5,group_c1,20,8,0.698167
5,group_c1,20,9,0.697167
5,group_c1,20,10,0.694000
5,group_c1,20,11,0.703000
5,group_c1,20,12,0.698333
5,group_c1,20,13,0.704833
5,group_c1,20,14,0.699833
5,group_c1,20,15,0.692833
5,group_c1,20,16,0.705167
5,group_c1,20,17,0.702167
5,group_c1,20,18,0.697667
5,group_c1,20,19,0.694500
5,group_c1,20,20,0.701333
5,group_c2,20,1,0.755000
5,group_c2,20,2,0.805000
5,group_c2,20,3,0.790000
5,group_c2,20,4,0.800000
5,group_c2,20,5,0.810000
5,group_c2,20,6,0.810000
5,group_c2,20,7,0.810000
5,group_c2,20,8,0.810000
5,group_c2,20,9,0.820000
5,group_c2,20,10,0.820000
5,group_c2,20,11,0.815000
5,group_c2,20,12,0.815000
5,group_c2,20,13,0.815000
5,group_c2,20,14,0.815000
5,group_c2,20,15,0.810000
5,group_c2,20,16,0.810000
5,group_c2,20,17,0.810000
5,group_c2,20,18,0.810000
5,group_c2,20,19,0.810000
5,group_c2,20,20,0.810000
6,baseline,3,1,0.785000
6,baseline,3,2,0.740000
6,baseline,3,3,0.745000
6,group_a,3,1,0.785000
6,group_a,3,2,0.785000
6,group_a,3,3,0.785000
6,group_c1,3,1,0.785000
6,group_c1,3,2,0.660000
6,group_c1,3,3,0.651000
6,group_c2,3,1,0.785000
6,group_c2,3,2,0.630000
6,group_c2,3,3,0.645000
6,baseline,5,1,0.785000
6,baseline,5,2,0.740000
6,baseline,5,3,0.745000
6,baseline,5,4,0.730000
6,baseline,5,5,0.710000
6,group_a,5,1,0.785000
6,group_a,5,2,0.785000
6,group_a,5,3,0.785000
6,group_a,5,4,0.785000
6,group_a,5,5,0.785000
6,group_c1,5,1,0.785000
6,group_c1,5,2,0.663833
6,group_c1,5,3,0.651167
6,group_c1,5,4,0.657000
6,group_c1,5,5,0.652333
6,group_c2,5,1,0.785000
6,group_c2,5,2,0.630000
6,group_c2,5,3,0.645000
6,group_c2,5,4,0.665000
6,group_c2,5,5,0.660000
6,baseline,7,1,0.785000
6,baseline,7,2,0.740000
6,baseline,7,3,0.745000
6,baseline,7,4,0.730000
6,baseline,7,5,0.710000
6,baseline,7,6,0.700000
6,baseline,7,7,0.700000
6,group_a,7,1,0.785000
6,group_a,7,2,0.785000
6,group_a,7,3,0.785000
6,group_a,7,4,0.785000
6,group_a,7,5,0.785000
6,group_a,7,6,0.785000
6,group_a,7,7,0.785000
6,group_c1,7,1,0.785000
6,group_c1,7,2,0.660667
6,group_c1,7,3,0.656167
6,group_c1,7,4,0.647167
6,group_c1,7,5,0.641000
6,group_c1,7,6,0.640833
6,group_c1,7,7,0.641500
6,group_c2,7,1,0.785000
6,group_c2,7,2,0.630000
6,group_c2,7,3,0.645000
6,group_c2,7,4,0.665000
6,group_c2,7,5,0.660000
6,group_c2,7,6,0.655000
6,group_c2,7,7,0.645000
6,baseline,10,1,0.785000
6,baseline,10,2,0.740000
6,baseline,10,3,0.745000
6,baseline,10,4,0.730000
6,baseline,10,5,0.710000
6,baseline,10,6,0.700000
6,baseline,10,7,0.700000
6,baseline,10,8,0.695000
6,baseline,10,9,0.700000
6,baseline,10,10,0.705000
6,group_a,10,1,0.785000
6,group_a,10,2,0.785000
6,group_a,10,3,0.785000
6,group_a,10,4,0.785000
6,group_a,10,5,0.785000
6,group_a,10,6,0.785000
6,group_a,10,7,0.785000
6,group_a,10,8,0.785000
6,group_a,10,9,0.785000
6,group_a,10,10,0.785000
6,group_c1,10,1,0.785000
6,group_c1,10,2,0.659833
6,group_c1,10,3,0.645333
6,group_c1,10,4,0.647167
6,group_c1,10,5,0.648333
6,group_c1,10,6,0.648833
6,group_c1,10,7,0.656833
6,group_c1,10,8,0.650833
6,group_c1,10,9,0.638833
6,group_c1,10,10,0.642833
6,group_c2,10,1,0.785000
6,group_c2,10,2,0.630000
6,group_c2,10,3,0.645000
6,group_c2,10,4,0.665000
6,group_c2,10,5,0.660000
6,group_c2,10,6,0.655000
6,group_c2,10,7,0.645000
6,group_c2,10,8,0.650000
6,group_c2,10,9,0.650000
6,group_c2,10,10,0.650000
6,baseline,15,1,0.785000
6,baseline,15,2,0.740000
6,baseline,15,3,0.745000
6,baseline,15,4,0.730000
6,baseline,15,5,0.710000
6,baseline,15,6,0.700000
6,baseline,15,7,0.700000
6,baseline,15,8,0.695000
6,baseline,15,9,0.700000
6,baseline,15,10,0.705000
6,baseline,15,11,0.700000
6,baseline,15,12,0.700000
6,baseline,15,13,0.700000
6,baseline,15,14,0.700000
6,baseline,15,15,0.705000
6,group_a,15,1,0.785000
6,group_a,15,2,0.785000
6,group_a,15,3,0.785000
6,group_a,15,4,0.785000
6,group_a,15,5,0.785000
6,group_a,15,6,0.785000
6,group_a,15,7,0.785000
6,group_a,15,8,0.785000
6,group_a,15,9,0.785000
6,group_a,15,10,0.785000
6,group_a,15,11,0.785000
6,group_a,15,12,0.785000
6,group_a,15,13,0.785000
6,group_a,15,14,0.785000
6,group_a,15,15,0.785000
6,group_c1,15,1,0.785000
6,group_c1,15,2,0.661333
6,group_c1,15,3,0.655000
6,group_c1,15,4,0.650167
6,group_c1,15,5,0.635333
6,group_c1,15,6,0.647667
6,group_c1,15,7,0.648667
6,group_c1,15,8,0.646500
6,group_c1,15,9,0.650333
6,group_c1,15,10,0.647333
6,group_c1,15,11,0.642167
6,group_c1,15,12,0.641500
6,group_c1,15,13,0.638000
6,group_c1,15,14,0.642167
6,group_c1,15,15,0.648500
6,group_c2,15,1,0.785000
6,group_c2,15,2,0.630000
6,group_c2,15,3,0.645000
6,group_c2,15,4,0.665000
6,group_c2,15,5,0.660000
6,group_c2,15,6,0.655000
6,group_c2,15,7,0.645000
6,group_c2,15,8,0.650000
6,group_c2,15,9,0.650000
6,group_c2,15,10,0.650000
6,group_c2,15,11,0.650000
6,group_c2,15,12,0.650000
6,group_c2,15,13,0.650000
6,group_c2,15,14,0.650000
6,group_c2,15,15,0.650000
6,baseline,20,1,0.785000
6,baseline,20,2,0.740000
6,baseline,20,3,0.745000
6,baseline,20,4,0.730000
6,baseline,20,5,0.710000
6,baseline,20,6,0.700000
6,baseline,20,7,0.700000
6,baseline,20,8,0.695000
6,baseline,20,9,0.700000
6,baseline,20,10,0.705000
6,baseline,20,11,0.700000
6,baseline,20,12,0.700000
6,baseline,20,13,0.700000
6,baseline,20,14,0.700000
6,baseline,20,15,0.705000
6,baseline,20,16,0.705000
6,baseline,20,17,0.700000
6,baseline,20,18,0.700000
6,baseline,20,19,0.700000
6,baseline,20,20,0.700000
6,group_a,20,1,0.785000
6,group_a,20,2,0.785000
6,group_a,20,3,0.785000
6,group_a,20,4,0.785000
6,group_a,20,5,0.785000
6,group_a,20,6,0.785000
6,group_a,20,7,0.785000
6,group_a,20,8,0.785000
6,group_a,20,9,0.785000
6,group_a,20,10,0.785000
6,group_a,20,11,0.785000
6,group_a,20,12,0.785000
6,group_a,20,13,0.785000
6,group_a,20,14,0.785000
6,group_a,20,15,0.785000
6,group_a,20,16,0.785000
6,group_a,20,17,0.785000
6,group_a,20,18,0.785000
6,group_a,20,19,0.785000
6,group_a,20,20,0.785000
6,group_c1,20,1,0.785000
6,group_c1,20,2,0.661333
6,group_c1,20,3,0.649500
6,group_c1,20,4,0.643833
6,group_c1,20,5,0.646833
6,group_c1,20,6,0.642333
6,group_c1,20,7,0.651833
6,group_c1,20,8,0.643333
6,group_c1,20,9,0.642667
6,group_c1,20,10,0.638333
6,group_c1,20,11,0.639000
6,group_c1,20,12,0.648667
6,group_c1,20,13,0.642667
6,group_c1,20,14,0.651667
6,group_c1,20,15,0.657000
6,group_c1,20,16,0.639667
6,group_c1,20,17,0.653167
6,group_c1,20,18,0.651500
6,group_c1,20,19,0.646333
6,group_c1,20,20,0.645667
6,group_c2,20,1,0.785000
6,group_c2,20,2,0.630000
6,group_c2,20,3,0.645000
6,group_c2,20,4,0.665000
6,group_c2,20,5,0.660000
6,group_c2,20,6,0.655000
6,group_c2,20,7,0.645000
6,group_c2,20,8,0.650000
6,group_c2,20,9,0.650000
6,group_c2,20,10,0.650000
6,group_c2,20,11,0.650000
6,group_c2,20,12,0.650000
6,group_c2,20,13,0.650000
6,group_c2,20,14,0.650000
6,group_c2,20,15,0.650000
6,group_c2,20,16,0.650000
6,group_c2,20,17,0.650000
6,group_c2,20,18,0.645000
6,group_c2,20,19,0.645000
6,group_c2,20,20,0.645000
7,baseline,3,1,0.745000
7,baseline,3,2,0.800000
7,baseline,3,3,0.805000
7,group_a,3,1,0.745000
7,group_a,3,2,0.745000
7,group_a,3,3,0.745000
7,group_c1,3,1,0.745000
7,group_c1,3,2,0.641833
7,group_c1,3,3,0.640000
7,group_c2,3,1,0.745000
7,group_c2,3,2,0.685000
7,group_c2,3,3,0.630000
7,baseline,5,1,0.745000
7,baseline,5,2,0.800000
7,baseline,5,3,0.805000
7,baseline,5,4,0.805000
7,baseline,5,5,0.800000
7,group_a,5,1,0.745000
7,group_a,5,2,0.745000
7,group_a,5,3,0.745000
7,group_a,5,4,0.745000
7,group_a,5,5,0.745000
7,group_c1,5,1,0.745000
7,group_c1,5,2,0.639500
7,group_c1,5,3,0.642333
7,group_c1,5,4,0.647500
7,group_c1,5,5,0.641833
7,group_c2,5,1,0.745000
7,group_c2,5,2,0.685000
7,group_c2,5,3,0.630000
7,group_c2,5,4,0.650000
7,group_c2,5,5,0.645000
7,baseline,7,1,0.745000
7,baseline,7,2,0.800000
7,baseline,7,3,0.805000
7,baseline,7,4,0.805000
7,baseline,7,5,0.800000
7,baseline,7,6,0.790000
7,baseline,7,7,0.795000
7,group_a,7,1,0.745000
7,group_a,7,2,0.745000
7,group_a,7,3,0.745000
7,group_a,7,4,0.745000
7,group_a,7,5,0.745000
7,group_a,7,6,0.745000
7,group_a,7,7,0.745000
7,group_c1,7,1,0.745000
7,group_c1,7,2,0.634500
7,group_c1,7,3,0.634333
7,group_c1,7,4,0.637500
7,group_c1,7,5,0.637667
7,group_c1,7,6,0.632667
7,group_c1,7,7,0.635667
7,group_c2,7,1,0.745000
7,group_c2,7,2,0.685000
7,group_c2,7,3,0.630000
7,group_c2,7,4,0.650000
7,group_c2,7,5,0.645000
7,group_c2,7,6,0.645000
7,group_c2,7,7,0.660000
7,baseline,10,1,0.745000
7,baseline,10,2,0.800000
7,baseline,10,3,0.805000
7,baseline,10,4,0.805000
7,baseline,10,5,0.800000
7,baseline,10,6,0.790000
7,baseline,10,7,0.795000
7,baseline,10,8,0.795000
7,baseline,10,9,0.795000
7,baseline,10,10,0.795000
7,group_a,10,1,0.745000
7,group_a,10,2,0.745000
7,group_a,10,3,0.745000
7,group_a,10,4,0.745000
7,group_a,10,5,0.745000
7,group_a,10,6,0.745000
7,group_a,10,7,0.745000
7,group_a,10,8,0.745000
7,group_a,10,9,0.745000
7,group_a,10,10,0.745000
7,group_c1,10,1,0.745000
7,group_c1,10,2,0.638333
7,group_c1,10,3,0.634000
7,group_c1,10,4,0.633167
7,group_c1,10,5,0.634833
7,group_c1,10,6,0.635167
7,group_c1,10,7,0.635000
7,group_c1,10,8,0.636833
7,group_c1,10,9,0.632500
7,group_c1,10,10,0.636333
7,group_c2,10,1,0.745000
7,group_c2,10,2,0.685000
7,group_c2,10,3,0.630000
7,group_c2,10,4,0.650000
7,group_c2,10,5,0.645000
7,group_c2,10,6,0.645000
7,group_c2,10,7,0.660000
7,group_c2,10,8,0.660000
7,group_c2,10,9,0.660000
7,group_c2,10,10,0.660000
7,baseline,15,1,0.745000
7,baseline,15,2,0.800000
7,baseline,15,3,0.805000
7,baseline,15,4,0.805000
7,baseline,15,5,0.800000
7,baseline,15,6,0.790000
7,baseline,15,7,0.795000
7,baseline,15,8,0.795000
7,baseline,15,9,0.795000
7,baseline,15,10,0.795000
7,baseline,15,11,0.795000
7,baseline,15,12,0.795000
7,baseline,15,13,0.795000
7,baseline,15,14,0.795000
7,baseline,15,15,0.795000
7,group_a,15,1,0.745000
7,group_a,15,2,0.745000
7,group_a,15,3,0.745000
7,group_a,15,4,0.745000
7,group_a,15,5,0.745000
