seed,aligner_size,aligner_kind,aligner_params,lr,bl_gain,c2_raw_gain,group_a_gain,closed_loop_gain,closed_loop_acc_t1,closed_loop_acc_t3,cosine_to_self_t2,cosine_to_self_t3,epochs_run,best_epoch,best_val_loss,elapsed_s,aligned_logits_norm_t2,aligned_logits_norm_t3,aligned_logits_max_abs_t2,aligned_logits_max_abs_t3,feedback_norm_t2,feedback_norm_t3,tanh_saturation_fraction_t2,tanh_saturation_fraction_t3
3,MLP-large,xt_only,16445,0.01,0.1950000524520874,-0.02499997615814209,-0.06000000238418579,0.1350000500679016,0.7149999737739563,0.8500000238418579,0.37611093552531555,0.5053297816280733,112,11,0.48997388604925624,1.2067453861236572,2.932096396257683,2.8729129853198185,5.598755216476019,5.167120575422348,1.075028570594751,1.0680071053684006,0.014999999664723873,0.012000000104308128
4,affine,xt_only,55,0.01,0.22499996423721313,-0.32500001788139343,0.0,0.1499999761581421,0.7200000286102295,0.8700000047683716,0.2271285581869409,0.227400184172113,1298,1197,0.390139672206726,4.1353559494018555,8.300908441313512,8.49158323518728,13.598418108013545,12.763787459171427,1.7411525628726559,1.7628447237469367,0.3070000112056732,0.3160000145435333
4,MLP-small,xt_only,213,0.01,0.22499996423721313,-0.32500001788139343,0.0,0.17499995231628418,0.7200000286102295,0.8949999809265137,0.4436584444549977,0.45539708245684607,268,167,0.364433592789696,0.9799950122833252,5.795259087894857,6.124717461357342,8.829631131633308,10.39982684414422,1.5995176437278555,1.6313375037010047,0.164000004529953,0.18000000715255737
4,MLP-medium,xt_only,4625,0.01,0.22499996423721313,-0.32500001788139343,0.0,0.17499995231628418,0.7200000286102295,0.8949999809265137,0.5232874851274529,0.529272230022027,123,22,0.37787534880770446,0.6858208179473877,4.969459520461269,5.0750786598735536,7.073553096779512,7.919555057178196,1.5039155919059857,1.5188268803105993,0.0860000029206276,0.09700000286102295
4,MLP-large,xt_only,16445,0.01,0.22499996423721313,-0.32500001788139343,0.0,0.16499996185302734,0.7200000286102295,0.8849999904632568,0.4757248389417279,0.4814308474487676,117,16,0.3779558571620551,1.1012706756591797,5.294596967865714,5.340975910931711,9.259161823454587,10.178269200858937,1.5092593031081114,1.5248980665520755,0.12399999797344208,0.1120000034570694
5,affine,xt_only,55,0.01,0.19999998807907104,-0.15000003576278687,0.009999990463256836,0.16499996185302734,0.675000011920929,0.8399999737739563,0.5687511224189181,0.530621279962681,333,232,0.5289675315283414,1.0650057792663574,3.8217314463987533,3.777719306204752,5.67995745957775,6.586007107100845,1.3174048647031709,1.2870045092669338,0.02199999988079071,0.02800000086426735
5,MLP-small,xt_only,213,0.01,0.19999998807907104,-0.15000003576278687,0.009999990463256836,0.20999997854232788,0.675000011920929,0.8849999904632568,0.5100381231722045,0.49586767052842956,226,125,0.47525154446635604,0.8495821952819824,5.2396663573748175,5.24820124259146,9.178365103006596,8.767122279093117,1.4670483312294351,1.4632570235449298,0.1289999932050705,0.13300000131130219
5,MLP-medium,xt_only,4625,0.01,0.19999998807907104,-0.15000003576278687,0.009999990463256836,0.22499996423721313,0.675000011920929,0.8999999761581421,0.49864227081716017,0.48563158853783045,140,39,0.48464012300309667,0.8464703559875488,6.885189388925381,6.965595341779638,11.65827417781575,13.540107633606148,1.5577555121991344,1.5498085528094043,0.21899999678134918,0.20800000429153442
5,MLP-large,xt_only,16445,0.01,0.19999998807907104,-0.15000003576278687,0.009999990463256836,0.22999995946884155,0.675000011920929,0.9049999713897705,0.5113436300572044,0.49743575128741246,128,27,0.47438504993493835,1.3272461891174316,6.8980983308995,6.949361475775781,12.249717231140945,13.593907215203819,1.5632124036223412,1.5581933822515128,0.23000000417232513,0.21400000154972076
6,affine,xt_only,55,0.01,0.07499998807907104,0.04000002145767212,-0.019999980926513672,0.16500002145767212,0.5049999952316284,0.6700000166893005,0.23977854553866806,0.2574571794750729,1078,977,0.9166219388452201,3.4450228214263916,10.810364518907004,11.070544808399102,13.627946871541727,15.377426111585349,1.9078265447665803,1.9071144510282938,0.49399998784065247,0.4880000054836273
6,MLP-small,xt_only,213,0.01,0.07499998807907104,0.04000002145767212,-0.019999980926513672,0.21500003337860107,0.5049999952316284,0.7200000286102295,0.1659168256268183,0.19071647227378974,411,310,0.8883478586170309,1.5141382217407227,14.751767522659733,15.039316238156417,22.568793307798714,28.935633265352276,1.9232421275995089,1.9352169713947387,0.5590000152587891,0.5609999895095825
6,MLP-medium,xt_only,4625,0.01,0.07499998807907104,0.04000002145767212,-0.019999980926513672,0.19999998807907104,0.5049999952316284,0.7049999833106995,0.27748580982019794,0.2784995150057786,172,71,0.8872466493062631,0.9702775478363037,19.713732746093125,19.61569269276244,30.577119000849684,32.677693167993915,2.003020479420115,1.9978733041167265,0.6940000057220459,0.6970000267028809
6,MLP-large,xt_only,16445,0.01,0.07499998807907104,0.04000002145767212,-0.019999980926513672,0.20499998331069946,0.5049999952316284,0.7099999785423279,0.2928366823911553,0.29122338508214013,199,98,0.8817327365535238,1.7651875019073486,28.808037230447,29.20363619125638,64.58331204296636,70.45299691670357,2.0552099458292257,2.059659569641714,0.7509999871253967,0.7590000033378601
7,affine,xt_only,55,0.01,0.125,-0.050000011920928955,-0.05500000715255737,0.05500000715255737,0.824999988079071,0.8799999952316284,0.2774046095264046,0.3321291889244915,509,408,0.4044534482232409,1.6580240726470947,4.660429511771687,4.538868301648172,9.23076791374488,8.6939553671693,1.39222243877467,1.3795406852645957,0.07699999958276749,0.06800000369548798
7,MLP-small,xt_only,213,0.01,0.125,-0.050000011920928955,-0.05500000715255737,0.09000003337860107,0.824999988079071,0.9150000214576721,0.5653460961108554,0.6033272056430836,336,235,0.3793343231851497,1.2013347148895264,6.431098501303413,6.182205233635312,11.09182516507296,13.688559647857549,1.5809508907100929,1.547997803930479,0.20600000023841858,0.18299999833106995
7,MLP-medium,xt_only,4625,0.01,0.125,-0.050000011920928955,-0.05500000715255737,0.07499998807907104,0.824999988079071,0.8999999761581421,0.5471049214269316,0.5866229811559569,155,54,0.34900628200169953,0.8600947856903076,7.826184903022815,7.377340225179142,14.108262862083098,11.547744014874842,1.6812271095350837,1.6437639583956751,0.2919999957084656,0.2709999978542328
7,MLP-large,xt_only,16445,0.01,0.125,-0.050000011920928955,-0.05500000715255737,0.08500003814697266,0.824999988079071,0.9100000262260437,0.5547826936881843,0.5878753393156405,125,24,0.37075681358344226,1.2135183811187744,7.907454089017667,7.485271171830992,13.721158068201749,11.8905520634531,1.7050857203202059,1.6715834203338522,0.28700000047683716,0.27799999713897705
8,affine,xt_only,55,0.01,0.14500004053115845,-0.014999985694885254,0.030000030994415283,0.08500003814697266,0.824999988079071,0.9100000262260437,0.16981534016861505,0.17274651829628326,419,318,0.3690930353516247,1.3367738723754883,4.9840071652646945,4.76105936941686,7.5970813156615575,7.076776885605499,1.476352963970177,1.4205587998007911,0.09799999743700027,0.09300000220537186
8,MLP-small,xt_only,213,0.01,0.14500004053115845,-0.014999985694885254,0.030000030994415283,0.09500002861022949,0.824999988079071,0.9200000166893005,0.24440607092223132,0.3026195111232489,229,128,0.3423723536055456,0.8106904029846191,5.869035287435946,5.365667013145003,9.577511867506242,8.87718203207099,1.553251723735454,1.4848136149559175,0.16099999845027924,0.13099999725818634
8,MLP-medium,xt_only,4625,0.01,0.14500004053115845,-0.014999985694885254,0.030000030994415283,0.09500002861022949,0.824999988079071,0.9200000166893005,0.39243326248617344,0.42277747000878785,126,25,0.3518135028731149,0.6951749324798584,5.545240551158387,5.18307177749657,10.202777560515322,13.034922263171106,1.5226079768484617,1.456578288638111,0.12600000202655792,0.11599999666213989
8,MLP-large,xt_only,16445,0.01,0.14500004053115845,-0.014999985694885254,0.030000030994415283,0.09000003337860107,0.824999988079071,0.9150000214576721,0.3093076676554988,0.3565545205408296,126,25,0.33485403460728547,1.1339755058288574,8.548840385195108,8.009883554799844,15.704952726706953,14.831755813972158,1.7168227007694548,1.671674200346918,0.30300000309944153,0.27399998903274536
9,affine,xt_only,55,0.01,0.27000004053115845,-0.17999997735023499,-0.014999985694885254,0.18000000715255737,0.6399999856948853,0.8199999928474426,0.3481047961885533,0.38615644593323367,1091,990,0.41879428055888107,3.4178810119628906,7.0575100518503335,6.9270318757188125,10.981899158091252,11.229953302137773,1.6782428523207296,1.6868642782817964,0.210999995470047,0.2280000001192093
9,MLP-small,xt_only,213,0.01,0.27000004053115845,-0.17999997735023499,-0.014999985694885254,0.1899999976158142,0.6399999856948853,0.8299999833106995,0.4492028377152023,0.48977212399995246,226,125,0.38840368955073723,0.7913546562194824,5.037875456116109,4.894407340756363,9.841538599481824,8.602240379471553,1.4822948030711103,1.4868697417516694,0.09700000286102295,0.07100000232458115
9,MLP-medium,xt_only,4625,0.01,0.27000004053115845,-0.17999997735023499,-0.014999985694885254,0.1899999976158142,0.6399999856948853,0.8299999833106995,0.49771528738371673,0.5351214470989053,131,30,0.3692377002188413,0.7234609127044678,4.564727168597343,4.32091830648944,9.298349113250913,8.548191928414937,1.3571224344788992,1.328929367332546,0.09300000220537186,0.08500000089406967
9,MLP-large,xt_only,16445,0.01,0.27000004053115845,-0.17999997735023499,-0.014999985694885254,0.19499999284744263,0.6399999856948853,0.8349999785423279,0.4760383412542765,0.5091741399105557,123,22,0.381519509091436,1.1701505184173584,5.015257892398679,4.69319301811591,10.9298411295027,9.675214052471071,1.3542135450819683,1.3323489779652289,0.1379999965429306,0.10499999672174454
10,affine,xt_only,55,0.01,0.19499999284744263,-0.050000011920928955,-0.014999985694885254,0.11000001430511475,0.7649999856948853,0.875,0.44432394458899105,0.44026094124382753,385,284,0.36277662714683717,1.2073235511779785,4.178099850160636,4.183255263156926,6.234070931498253,6.556541705285453,1.3736876121811616,1.3628978725103433,0.03799999877810478,0.04600000008940697
10,MLP-small,xt_only,213,0.01,0.19499999284744263,-0.050000011920928955,-0.014999985694885254,0.11500000953674316,0.7649999856948853,0.8799999952316284,0.5124423780527703,0.5384709600870206,169,68,0.3389076348824246,0.6753325462341309,4.721195434130614,4.635027302129555,6.965672443294893,6.78022664956694,1.474005600348782,1.4626739901692556,0.07100000232458115,0.06800000369548798
10,MLP-medium,xt_only,4625,0.01,0.19499999284744263,-0.050000011920928955,-0.014999985694885254,0.11500000953674316,0.7649999856948853,0.8799999952316284,0.4951689411329784,0.5229950508280065,118,17,0.3720211853306216,0.6121559143066406,4.8341517455855,4.720156934851845,8.668629618725094,9.800517713766055,1.426085277753175,1.4204133805045263,0.07400000095367432,0.07400000095367432
10,MLP-large,xt_only,16445,0.01,0.19499999284744263,-0.050000011920928955,-0.014999985694885254,0.10500001907348633,0.7649999856948853,0.8700000047683716,0.4838789752461902,0.4996396887635084,116,15,0.3300564137474784,1.047443151473999,6.043878754947125,5.925324654919041,10.420196529290095,11.999280405864909,1.5707038322954656,1.5673938615173586,0.14100000262260437,0.1420000046491623
11,affine,xt_only,55,0.01,0.1499999761581421,-0.3400000035762787,0.009999990463256836,0.13499999046325684,0.800000011920929,0.9350000023841858,0.27216009845967426,0.2744803390144945,489,388,0.3486926513533314,1.5651943683624268,5.516643857358741,5.39067471381168,9.24212819778444,9.120724807952765,1.5158814628157629,1.4951604926951143,0.125,0.12399999797344208
11,MLP-small,xt_only,213,0.01,0.1499999761581421,-0.3400000035762787,0.009999990463256836,0.13999998569488525,0.800000011920929,0.9399999976158142,0.4581101331625294,0.47828835478321674,227,126,0.2978073973246239,0.819293737411499,5.092605008570942,5.1261697216048185,8.7424804067927,8.548387260050623,1.4484876818552044,1.4729146052655109,0.1120000034570694,0.11500000208616257
11,MLP-medium,xt_only,4625,0.01,0.1499999761581421,-0.3400000035762787,0.009999990463256836,0.1499999761581421,0.800000011920929,0.949999988079071,0.5342599740404984,0.5755911761169855,128,27,0.2785217143876783,0.7381079196929932,5.847965843634086,5.739373129457854,10.608155526122262,9.737537052655576,1.5179488217070578,1.5084783120791443,0.15600000321865082,0.15299999713897705
11,MLP-large,xt_only,16445,0.01,0.1499999761581421,-0.3400000035762787,0.009999990463256836,0.13499999046325684,0.800000011920929,0.9350000023841858,0.5449327203935607,0.5809323969319211,130,29,0.28292045424346474,1.1744556427001953,7.191812635522574,7.135169200477712,13.171124450995316,11.929131628597123,1.6202716905479837,1.6085387938842393,0.24699999392032623,0.2409999966621399
12,affine,xt_only,55,0.01,0.21999996900558472,0.050000011920928955,0.029999971389770508,0.19999998807907104,0.6150000095367432,0.8149999976158142,0.3197500565700755,0.4184963379999098,1149,1048,0.43835184637916275,3.704094886779785,7.593129267351773,7.376814015090279,13.826502250181875,15.086651573449837,1.6191061217883584,1.6134772723081676,0.2669999897480011,0.23899999260902405
12,MLP-small,xt_only,213,0.01,0.21999996900558472,0.050000011920928955,0.029999971389770508,0.19999998807907104,0.6150000095367432,0.8149999976158142,0.3946179713515818,0.4746391393096484,292,191,0.44248573318171835,1.0977215766906738,7.727078108067797,7.419433593239835,12.319493405041912,12.94379545432048,1.723297544966068,1.7145138608032255,0.2939999997615814,0.26899999380111694
12,MLP-medium,xt_only,4625,0.01,0.21999996900558472,0.050000011920928955,0.029999971389770508,0.23500001430511475,0.6150000095367432,0.8500000238418579,0.3712407611060597,0.44410991215035023,147,46,0.4287770514777811,0.8798890113830566,8.595141471912234,7.954321670887859,17.82073240714542,13.197802459599606,1.731729420718889,1.7002085696537994,0.32100000977516174,0.28700000047683716
12,MLP-large,xt_only,16445,0.01,0.21999996900558472,0.050000011920928955,0.029999971389770508,0.23000001907348633,0.6150000095367432,0.8450000286102295,0.3918714293934169,0.4737336747650501,126,25,0.41045510204074764,1.1553621292114258,7.549675048973412,6.892461582691522,15.165746953110574,13.778495777220297,1.6599365150290584,1.624532567121472,0.27000001072883606,0.22499999403953552
13,affine,xt_only,55,0.01,0.15000003576278687,0.0,0.025000035762786865,0.09000003337860107,0.7749999761581421,0.8650000095367432,0.13708222251752242,0.09456809310071904,666,565,0.4520640931007622,2.103024482727051,5.729880001215033,5.962928894450829,10.435900136706675,9.57202918219161,1.4952030253802733,1.5168554619365004,0.14499999582767487,0.15399999916553497
13,MLP-small,xt_only,213,0.01,0.15000003576278687,0.0,0.025000035762786865,0.08500003814697266,0.7749999761581421,0.8600000143051147,0.20079844651677728,0.21594951589831823,165,64,0.4572212719991049,0.5970778465270996,3.638219656130581,3.713685974947491,6.241288410951924,5.8616898377309195,1.2529240692477086,1.2641674518416415,0.026000000536441803,0.02800000086426735
13,MLP-medium,xt_only,4625,0.01,0.15000003576278687,0.0,0.025000035762786865,0.11000001430511475,0.7749999761581421,0.8849999904632568,0.2513216488983765,0.26518530599105034,113,12,0.4490856245719064,0.6290762424468994,3.580459670068864,3.665189505896177,5.6789761931047,6.049764376010264,1.2309358132093633,1.2507481607086595,0.019999999552965164,0.024000000208616257
13,MLP-large,xt_only,16445,0.01,0.15000003576278687,0.0,0.025000035762786865,0.10000002384185791,0.7749999761581421,0.875,0.23571053182092416,0.2488776479882295,110,9,0.44525810756713935,1.2037582397460938,4.453780348970786,4.437968704156621,6.453446923503511,6.70441396586826,1.3421257051620648,1.3482842474197445,0.06499999761581421,0.06400000303983688
14,affine,xt_only,55,0.01,0.2250000238418579,0.025000035762786865,0.06499999761581421,0.10500001907348633,0.7099999785423279,0.8149999976158142,0.5266479270246167,0.5467756634482983,1286,1185,0.4746788261400503,4.140322685241699,11.696052697890384,12.01387765004026,19.760544028860227,18.52863247352977,1.9147968500727943,1.927310142581892,0.4620000123977661,0.4869999885559082
14,MLP-small,xt_only,213,0.01,0.2250000238418579,0.025000035762786865,0.06499999761581421,0.16500002145767212,0.7099999785423279,0.875,0.3923937709382935,0.4135348055116945,226,125,0.4095979056058675,0.7889893054962158,5.938465728021036,6.149025965612798,10.541868483180151,11.052107473502216,1.5770699114413242,1.6256605143596992,0.1679999977350235,0.1770000010728836
14,MLP-medium,xt_only,4625,0.01,0.2250000238418579,0.025000035762786865,0.06499999761581421,0.17500001192092896,0.7099999785423279,0.8849999904632568,0.39186735675315765,0.4263816112384607,134,33,0.40145406826640606,0.7873950004577637,7.943264040569366,8.351482848063883,14.237842333935962,14.451469898212267,1.7180578609869326,1.766622778811544,0.30399999022483826,0.3409999907016754
14,MLP-large,xt_only,16445,0.01,0.2250000238418579,0.025000035762786865,0.06499999761581421,0.15500003099441528,0.7099999785423279,0.8650000095367432,0.40068292187151255,0.4160019449221755,138,37,0.39116019962850945,1.2678077220916748,12.183229644111774,12.552055168576715,20.328583374670632,18.943584966145995,1.8917106809457789,1.907120818761352,0.5400000214576721,0.5329999923706055
15,affine,xt_only,55,0.01,0.07999998331069946,-0.06499999761581421,-0.010000050067901611,0.12999999523162842,0.7250000238418579,0.8550000190734863,0.1523654585354967,0.24409222360278363,430,329,0.5024975432580947,1.3614425659179688,6.066972576359071,5.999141767101373,10.284687802359532,10.011865521450838,1.5845777174668478,1.5968399984527837,0.16599999368190765,0.14900000393390656
15,MLP-small,xt_only,213,0.01,0.07999998331069946,-0.06499999761581421,-0.010000050067901611,0.1499999761581421,0.7250000238418579,0.875,0.07351687527531753,0.1895792724389849,193,92,0.43500009756716707,0.6568984985351562,6.1228646201546635,6.049103241730884,10.627937991701307,11.125351543403882,1.5928635412920904,1.5941293878580007,0.1589999943971634,0.16099999845027924
15,MLP-medium,xt_only,4625,0.01,0.07999998331069946,-0.06499999761581421,-0.010000050067901611,0.1549999713897705,0.7250000238418579,0.8799999952316284,0.03076695978108444,0.14629282168696459,124,23,0.44430585837040926,0.8005461692810059,7.414531635921996,7.455708265855277,11.519490702866031,11.424248012502138,1.6873278343658666,1.7170664815745749,0.2709999978542328,0.27300000190734863
15,MLP-large,xt_only,16445,0.01,0.07999998331069946,-0.06499999761581421,-0.010000050067901611,0.16499996185302734,0.7250000238418579,0.8899999856948853,0.09567307738102851,0.22838952545066193,120,19,0.42024480980374657,1.152266502380371,11.448624880122475,11.449260991335628,18.501912080740066,20.145032928048305,1.8984082515494891,1.8897147305816504,0.4790000021457672,0.4790000021457672
16,affine,xt_only,55,0.01,0.1350000500679016,0.0700000524520874,-0.02499997615814209,0.09000003337860107,0.7799999713897705,0.8700000047683716,0.3994566931934964,0.46441200112236525,652,551,0.39444292201783004,2.097729444503784,6.87660929389473,6.795756626765661,12.682674641548365,11.2389679309518,1.6342567718915517,1.651318437604931,0.2280000001192093,0.22200000286102295
16,MLP-small,xt_only,213,0.01,0.1350000500679016,0.0700000524520874,-0.02499997615814209,0.1350000500679016,0.7799999713897705,0.9150000214576721,0.5242694723030944,0.6031224369486289,216,115,0.33612809649941283,0.8284180164337158,6.1556502038849885,6.15256251228156,9.871008342688889,10.740405653314504,1.5938540803677312,1.6110300734017817,0.1940000057220459,0.1889999955892563
16,MLP-medium,xt_only,4625,0.01,0.1350000500679016,0.0700000524520874,-0.02499997615814209,0.1350000500679016,0.7799999713897705,0.9150000214576721,0.5091810031112585,0.6209611814989243,122,21,0.35155443307472795,0.7009148597717285,5.907159611902826,6.025338830286765,9.621070616750188,8.669002326506149,1.5735140096768523,1.6138142241716016,0.16099999845027924,0.17800000309944153
