seed_model,trial,wrong_trial,pred_t1,correct_t1,cos_div_t2,cos_div_t3,cos_div_mean
4,145,175,1,1,0.05713133813052729,0.05367325494403874,0.05540229653728301
4,146,106,2,1,0.25865080176437116,0.258611792023584,0.25863129689397757
4,147,95,1,1,0.18653766457919252,0.044147789419382466,0.11534272699928749
4,148,137,0,1,0.0614124315650032,0.07649569530316436,0.06895406343408378
4,149,54,4,1,0.4767784437950141,0.8147712721196473,0.6457748579573307
4,150,140,0,0,0.10835701225063188,0.3321031482067599,0.2202300802286959
4,151,193,4,1,0.005816057017155152,0.020422582025950375,0.013119319521552764
4,152,167,0,1,0.04875727315325529,0.006286393706873339,0.027521833430064313
4,153,95,1,1,0.059802573641479895,0.2577567189783263,0.1587796463099031
4,154,21,1,1,0.16772886086083727,0.17171455575454886,0.16972170830769306
4,155,173,4,1,0.08386284597109916,0.2572279108065878,0.17054537838884348
4,156,32,1,1,0.1786327289263705,0.10163414132897608,0.1401334351276733
4,157,131,1,1,0.39490764812995893,0.35176789322019664,0.3733377706750778
4,158,30,0,1,0.03057341773151001,0.07505518289711344,0.052814300314311724
4,159,133,1,0,0.18937505679063893,0.0846284259331489,0.13700174136189391
4,160,152,0,1,0.015999397901824808,0.005386905285342247,0.010693151593583528
4,161,106,2,1,0.3844574464454503,0.24016719473081993,0.31231232058813513
4,162,111,4,0,0.40980040384340544,0.24012947744886493,0.3249649406461352
4,163,196,4,0,0.08314842676512058,0.2091098000367162,0.1461291134009184
4,164,86,1,1,0.09422219569762214,0.04881641989872565,0.07151930779817389
4,165,118,2,1,0.019520182098970995,0.06323740588200943,0.041378793990490215
4,166,134,1,1,0.20510719555232648,0.14360134748094244,0.17435427151663446
4,167,158,0,1,0.009798971509442977,0.0013139718117125554,0.005556471660577766
4,168,104,3,1,0.22813569431813963,0.27438309331827027,0.25125939381820495
4,169,162,4,0,0.2318861816102865,0.553700645485901,0.3927934135480938
4,170,15,0,1,0.06695098227183294,0.1539569725533233,0.11045397741257812
4,171,44,1,0,0.2322561788774744,0.2703362236418928,0.2512962012596836
4,172,128,4,1,0.3109136830281911,0.09273020613683614,0.20182194458251362
4,173,12,4,1,0.11824383405503802,0.3081301266782118,0.21318698036662492
4,174,16,3,1,0.002424752856504453,0.08607257666194112,0.04424866475922279
4,175,61,1,1,0.024271587523072458,0.026491090910620962,0.02538133921684671
4,176,14,3,1,0.5505726421914617,0.31686337840166323,0.4337180102965625
4,177,114,1,1,0.052396105888561806,0.03013892182729605,0.04126751385792893
4,178,39,3,1,0.30305297415209576,0.4972996370646863,0.400176305608391
4,179,165,2,1,0.004611195106534849,0.007016171475128008,0.005813683290831428
4,180,19,4,1,0.02810638254710862,0.08951409840707181,0.058810240477090214
4,181,191,4,1,0.033802784096673144,0.011214004350927453,0.0225083942238003
4,182,190,3,1,0.20870862395776357,0.4712841284272208,0.3399963761924922
4,183,136,1,1,0.14532560529080252,0.1644533035298804,0.15488945441034146
4,184,100,4,1,0.002218216156935404,0.0024107288920491854,0.002314472524492295
4,185,189,0,0,0.08796601842532792,0.206447233951776,0.14720662618855196
4,186,132,1,1,0.003972025902871046,0.0065488339829531395,0.005260429942912093
4,187,16,3,1,0.02185771831492056,0.17591772218835244,0.0988877202516365
4,188,43,4,0,0.4605913149984213,0.5271056675463037,0.4938484912723625
4,189,56,0,0,0.045906381640680505,0.11247130645050596,0.07918884404559323
4,190,176,3,1,0.21520391501106306,0.31469196717927583,0.26494794109516945
4,191,180,4,1,0.03136643287941354,0.02362397191236132,0.02749520239588743
4,192,30,0,1,0.01837408472468327,0.04543774659093902,0.031905915657811146
4,193,197,4,1,0.07457735547403554,0.07167386510471518,0.07312561028937536
4,194,39,3,1,0.35374042772707404,0.686596438776162,0.5201684332516181
4,195,16,3,1,0.22501743668024843,0.34101034777575023,0.28301389222799933
4,196,169,4,0,0.16219493210945157,0.5560529708575521,0.35912395148350185
4,197,49,4,1,0.13834980928190588,0.04791590532600454,0.09313285730395521
4,198,110,4,1,0.006277462143544521,0.0017370389490370952,0.004007250546290808
4,199,163,4,0,0.4975832681928595,0.9951240855385435,0.7463536768657015
5,0,177,3,1,0.035150074074590365,0.005911868091050598,0.02053097108282048
5,1,117,2,1,0.16355021215132826,0.12346216545388533,0.1435061888026068
5,2,130,4,1,0.035351950718100045,0.00281130732075463,0.019081629019427337
5,3,114,1,1,0.7924623830822497,0.3065921881406394,0.5495272856114446
5,4,22,3,1,0.06411435341734506,0.09306199331105691,0.07858817336420099
5,5,19,1,1,0.4387799441297674,1.3067563054015243,0.8727681247656458
5,6,68,0,0,0.30478654743677946,0.7133422723717494,0.5090644099042645
5,7,169,1,0,0.463920148372589,1.096441133395684,0.7801806408841365
5,8,57,1,1,0.3419112706958589,0.19779649750056405,0.2698538840982115
5,9,185,1,1,0.018714690397790723,0.13629496306579103,0.07750482673179088
5,10,112,1,1,0.014056680774775288,0.02152760066528514,0.017792140720030214
5,11,41,2,1,0.042033824737817804,0.059273652264095755,0.05065373850095678
5,12,132,1,0,0.3242341530225681,0.6041255095147978,0.46417983126868295
5,13,194,3,1,0.011911490294751914,0.09537425941494304,0.05364287485484748
5,14,34,4,1,0.06690973089161345,0.0014135994273639652,0.03416166515948871
5,15,171,0,1,0.2709408611676172,0.03495645910689227,0.15294866013725472
5,16,91,0,1,0.022370584056580656,0.11454362944948704,0.06845710675303385
5,17,24,4,1,0.043333806613779724,0.00617653234317761,0.024755169478478667
5,18,176,3,1,0.32202108655422124,0.6180843575938668,0.470052722074044
5,19,189,1,1,0.5429648887464067,1.1293177421883618,0.8361413154673842
5,20,50,3,1,0.02415320886527139,0.03506559050202751,0.02960939968364945
5,21,97,1,0,0.040955028517191905,0.08426039435840338,0.06260771143779764
5,22,172,3,1,0.01081420028978275,0.022213561820110694,0.016513881054946722
5,23,7,1,0,0.15132404960461043,0.2916275296714903,0.22147578963805037
5,24,198,4,1,0.022885216819040433,0.0315345818280266,0.027209899323533515
5,25,24,4,1,0.06557308982084353,0.002446137300287865,0.0340096135605657
5,26,185,1,1,0.004346474630833819,0.0031439165527930024,0.0037451955918134106
5,27,53,4,0,0.031695141212176425,0.2219824712752425,0.12683880624370947
5,28,109,0,1,0.04493131919348947,0.04744607383347532,0.0461886965134824
5,29,114,1,1,0.5787280193671991,0.2746588674698328,0.42669344341851595
5,30,169,1,0,0.627469006082486,0.6254914199330234,0.6264802130077547
5,31,176,3,1,0.20921627858847547,0.5921323493704481,0.4006743139794618
5,32,168,2,1,0.03657787037354854,0.012309956380184728,0.024443913376866633
5,33,152,0,1,0.05450894450019894,0.01759648075045661,0.036052712625327776
5,34,110,4,1,0.12265596176005289,0.0700974001332153,0.0963766809466341
5,35,185,1,1,0.07193892850894812,0.0657598745362411,0.06884940152259461
5,36,101,2,1,0.2075260352889189,0.2445942501322398,0.22606014271057934
5,37,52,3,0,0.4572215973605175,0.7923821137679994,0.6248018555642585
5,38,90,0,0,0.12331528384765444,0.15037939144981838,0.1368473376487364
5,39,59,3,1,0.03258875109676973,0.11083061250738191,0.07170968180207582
5,40,102,0,0,0.10206118342700154,0.04254729717913741,0.07230424030306948
5,41,73,2,1,0.14433413282637064,0.09860187968374223,0.12146800625505644
5,42,120,4,1,0.01147632931394238,0.02720504906675425,0.019340689190348315
5,43,171,0,1,0.03179357297061436,0.17300753756069198,0.10240055526565317
5,44,139,2,1,0.2988851775614958,0.569918946376035,0.4344020619687654
5,45,170,0,1,0.024835264683475966,0.05128643691790691,0.03806085080069144
5,46,88,0,1,0.2432349909408783,0.4279378576982956,0.33558642431958696
5,47,129,1,0,0.1404929426179541,0.4362427961670443,0.2883678693924992
5,48,23,1,0,0.22743573747585355,0.2008548700727022,0.21414530377427787
5,49,126,3,1,0.09403473163998477,0.03702752440537338,0.06553112802267907
5,50,39,3,1,0.06752839798854227,0.26275011227669254,0.1651392551326174
5,51,19,1,1,0.6451836199793849,1.0045551602850855,0.8248693901322353
5,52,60,3,0,0.37364712559858126,0.516881543973479,0.4452643347860301
5,53,157,4,0,0.4541246612899027,0.0478850697854214,0.25100486553766205
5,54,130,4,1,0.031455209381783034,0.002721133784453711,0.017088171583118372
5,55,125,1,0,0.8895828389954626,1.0200744386078382,0.9548286388016505
5,56,107,3,1,0.1906801063037994,0.44108117736403807,0.31588064183391873
5,57,19,1,1,0.6566603957466033,1.071842856249517,0.8642516259980602
5,58,145,1,1,0.011859464566711386,0.05560074189662334,0.03373010323166736
5,59,18,3,1,0.11047892362173795,0.06702238389373016,0.08875065375773405
5,60,113,3,0,0.03905531850830668,0.42326991438468,0.23116261644649333
5,61,4,3,1,0.04053975256205378,0.06154597615232327,0.05104286435718852
5,62,157,4,0,0.016067009039312796,0.0057024612685199205,0.010884735153916358
5,63,13,3,1,0.0730675211666394,0.04038519100658722,0.056726356086613305
5,64,98,1,0,0.016447965291025435,0.04017346808815503,0.028310716689590232
5,65,28,0,1,0.18345729501739272,0.10205861633825819,0.14275795567782545
5,66,90,0,0,0.005158719529516409,0.007789321994849052,0.006474020762182731
5,67,2,4,1,0.02495119210151997,0.0034818736276758244,0.014216532864597897
5,68,38,0,0,0.20217151298864988,0.0982911097699608,0.15023131137930534
5,69,86,1,0,0.47762946283741936,0.8921140988982094,0.6848717808678144
5,70,99,3,1,0.14687475465366528,0.32939604460582106,0.23813539962974317
5,71,155,1,1,0.06464738953850513,0.06204785424389703,0.06334762189120108
5,72,42,4,1,0.18620318231843414,0.07075315525304715,0.12847816878574064
5,73,11,2,1,0.18075827669577615,0.20575737211431577,0.19325782440504596
5,74,172,3,1,0.019512142976533253,0.01681980143699624,0.018165972206764747
5,75,182,2,1,0.4428167703892554,0.5931655184156877,0.5179911444024715
5,76,189,1,1,0.0826554853320296,0.016387368863481577,0.04952142709775559
5,77,22,3,1,0.015752487349746436,0.05293348166301626,0.03434298450638135
5,78,37,3,0,0.35011308943018016,0.9484828305401994,0.6492979599851898
5,79,12,1,0,0.016950131816517833,0.025658211118921415,0.021304171467719624
5,80,130,4,1,0.020526129454568998,0.021508506167116526,0.02101731781084276
5,81,137,3,1,0.06500037586396568,0.014340597676371636,0.039670486770168656
5,82,28,0,1,0.22709917942366553,0.12371702154996056,0.17540810048681305
5,83,166,4,1,0.12808266658758527,0.05462608735328822,0.09135437697043675
5,84,149,1,0,0.07291694839650098,0.4242431428668736,0.24858004563168729
5,85,105,1,1,0.752413837128725,0.9749959493072247,0.8637048932179748
5,86,141,1,0,0.7289963882185625,1.1495139346011662,0.9392551614098643
5,87,11,2,1,0.31631873037931857,0.3263963592191593,0.32135754479923895
5,88,91,0,1,0.014026403733949477,0.039812484663001135,0.026919444198475306
5,89,28,0,1,0.20369667435195438,0.12052144725013314,0.16210906080104376
5,90,68,0,0,0.17516019605166666,0.043879832110033656,0.10952001408085016
5,91,15,0,1,0.33593961088652813,0.29572595652127076,0.31583278370389944
5,92,12,1,0,0.03780730085080175,0.06520459244675803,0.05150594664877989
5,93,36,2,1,0.09709146395021051,0.11207951603283917,0.10458548999152484
5,94,38,0,0,0.3090016054595064,0.2878415652501911,0.29842158535484875
5,95,100,0,1,0.12962011384219585,0.348886431826559,0.23925327283437742
5,96,71,1,1,0.1503626312121188,0.4047201861620514,0.2775414086870851
5,97,30,1,0,0.6933482095579904,0.38312328116024497,0.5382357453591177
5,98,138,1,0,0.15533227932452354,0.29640909364505263,0.22587068648478809
5,99,50,3,1,0.08574952501567557,0.20249730403195776,0.14412341452381666
5,100,65,0,1,0.1258309827721742,0.2821673502587667,0.20399916651547045
5,101,162,2,1,0.018386962434185805,0.022920321119208387,0.020653641776697096
5,102,6,0,0,0.48685332733439,0.47426014521122606,0.48055673627280804
5,103,183,1,1,0.7918396984977766,0.6614749422866422,0.7266573203922093
5,104,43,0,1,0.028072687603748814,0.052950873515491326,0.04051178055962007
5,105,26,1,1,0.6999311390975397,0.8544119094838805,0.77717152429071
5,106,130,4,1,0.14798795081027238,0.3835228828937902,0.2657554168520313
5,107,18,3,1,0.03913430852230215,0.010736436816782269,0.02493537266954221
5,108,110,4,1,0.19634402621625924,0.12297983529030587,0.15966193075328255
5,109,91,0,1,0.028433855412155484,0.12374421409006375,0.07608903475110962
5,110,120,4,1,0.220667116924662,0.17756231114881194,0.19911471403673697
5,111,26,1,1,0.03229480031718601,0.0802427938728878,0.056268797095036904
5,112,19,1,1,0.433689499940101,1.1725909194922741,0.8031402097161875
5,113,78,3,0,0.3322189712862941,0.5870363274149957,0.4596276493506449
5,114,123,1,1,0.2935505467260291,0.12339288909903423,0.20847171791253166
5,115,48,1,0,0.1310950806411808,0.3980788842140439,0.26458698242761236
5,116,155,1,1,0.11189749970771201,0.1292009714659328,0.1205492355868224
5,117,36,2,1,0.15459150993647974,0.17933305769750263,0.16696228381699119
5,118,20,3,1,0.6212973572563489,0.6705701648027691,0.645933761029559
5,119,179,4,1,0.018093123786869336,0.13328393759262902,0.07568853068974918
5,120,166,4,1,0.17952358323677808,0.12446163457910053,0.1519926089079393
5,121,155,1,1,0.016774844663169808,0.05966906748665224,0.03822195607491102
5,122,14,4,1,0.07871711617724797,0.03013651505688053,0.05442681561706425
5,123,19,1,1,0.42816163416495645,1.164586519115171,0.7963740766400638
5,124,171,0,1,0.03301785805797186,0.1571023040778312,0.09506008106790154
5,125,23,1,0,0.2601266843984479,0.44097857213425895,0.3505526282663534
5,126,99,3,1,0.04355827417144176,0.1932835156181476,0.11842089489479468
5,127,136,3,1,0.21268552194781087,0.5407628677950994,0.37672419487145514
5,128,176,3,1,0.07814611705273922,0.4025152299554503,0.24033067350409476
5,129,125,1,0,1.2156213163683942,1.4439398736395408,1.3297805950039674
5,130,83,4,1,0.013707036193939537,0.0022141325511214616,0.0079605843725305
5,131,33,0,1,0.03554404558104307,0.04916338155719935,0.04235371356912121
5,132,97,1,0,0.44499442017996105,0.7496453427298211,0.597319881454891
5,133,135,0,1,0.025034373500392504,0.011506950723457754,0.01827066211192513
5,134,137,3,1,0.16515138928053963,0.07061517109412252,0.11788328018733107
5,135,156,0,1,0.004367164923738898,0.011778202518787362,0.00807268372126313
5,136,20,3,1,0.018007153986263624,0.02609088251041458,0.022049018248339103
5,137,136,3,1,0.041604682780400526,0.028544654001680714,0.03507466839104062
5,138,115,1,0,0.34232319814231316,1.1523290846946035,0.7473261414184583
5,139,44,2,1,0.2988851775614958,0.569918946376035,0.4344020619687654
5,140,173,0,1,0.07282320717649926,0.07952306944446075,0.07617313831048
5,141,161,1,0,1.1146947198248924,1.3264961973663434,1.2205954585956178
5,142,184,0,1,0.43286134165505386,0.43528857209999405,0.43407495687752395
5,143,192,1,0,0.07805550705115072,0.22724460657706702,0.15265005681410887
5,144,150,1,1,0.13526990830786745,0.05919525899073308,0.09723258364930026
5,145,111,1,1,0.08712919638508432,0.10740572639453216,0.09726746138980824
5,146,3,1,1,0.6985828413797901,0.37748474041080804,0.538033790895299
5,147,14,4,1,0.0712733433371131,0.04028348595252906,0.055778414644821084
5,148,158,3,1,0.03566382649465516,0.001143241614265933,0.018403534054460546
5,149,12,1,0,0.3086868455775943,0.6202506358564344,0.46446874071701433
5,150,146,1,1,0.4913401394771765,0.20545254613899588,0.3483963428080862
5,151,142,0,1,0.0430752567005207,0.08663114171790143,0.06485319920921107
5,152,184,0,1,0.025639788031997957,0.0067230392936480365,0.016181413662822997
5,153,167,2,0,0.9040413863895228,1.1560575565936224,1.0300494714915727
5,154,149,1,0,0.02727190503067023,0.29700239790405913,0.16213715146736468
5,155,190,1,1,0.08120750234187202,0.2900663032152403,0.18563690277855616
5,156,15,0,1,0.1954416988301857,0.06894918154905127,0.13219544018961848
5,157,27,4,0,0.37221010270713073,0.20041040279571953,0.28631025275142513
5,158,59,3,1,0.009472135708702534,0.03964639950697568,0.024559267607839108
5,159,59,3,1,0.04076496898198112,0.13112850569687196,0.08594673733942654
5,160,29,1,1,0.04798402359005627,0.1298468503034409,0.08891543694674858
5,161,186,1,0,0.7951219541523517,0.8976301806230944,0.846376067387723
5,162,168,2,1,0.18917014489512263,0.1975112370564981,0.19334069097581036
5,163,3,1,1,0.00905196746116499,0.24409335997375137,0.12657266371745818
5,164,85,1,1,0.038933701217364725,0.015416501841954311,0.027175101529659518
5,165,54,4,1,0.0377206954939584,0.03152396098910315,0.034622328241530775
5,166,110,4,1,0.08334006367680202,0.00927791331883987,0.046308988497820947
5,167,153,2,0,0.9040413863895228,1.1560575565936224,1.0300494714915727
5,168,139,2,1,0.4570671335785902,0.6794407511259363,0.5682539423522632
5,169,161,1,0,0.6228177961386712,1.1024999345055515,0.8626588653221113
5,170,100,0,1,0.06371090156592751,0.03951398944975093,0.05161244550783922
5,171,152,0,1,0.022153487583662423,0.17087638761352253,0.09651493759859248
5,172,107,3,1,0.01066260598123736,0.0019253212892906824,0.006293963635264022
5,173,152,0,1,0.03629089600372959,0.020646948553678768,0.02846892227870418
5,174,112,1,1,0.3117653325563551,0.1924741991356972,0.25211976584602613
5,175,177,3,1,0.14579143428860497,0.09595526483437455,0.12087334956148976
5,176,194,3,1,0.07552418729916932,0.6129436689534767,0.34423392812632303
5,177,61,3,1,0.016708263016934066,0.0027011604048287063,0.009704711710881386
5,178,66,0,0,0.0478717321233626,0.008971846450353427,0.028421789286858012
5,179,166,4,1,0.17805013180692442,0.29626697175616146,0.23715855178154294
5,180,15,0,1,0.19060655719433317,0.016661434931872,0.10363399606310258
5,181,90,0,0,0.02950596077556411,0.062493531906800404,0.04599974634118226
5,182,187,2,1,0.5955073432678677,0.8852393336443738,0.7403733384561207
5,183,105,1,1,0.3629022753812239,0.21336660228680115,0.2881344388340125
5,184,170,0,1,0.04974641792893675,0.08043519113371334,0.06509080453132504
5,185,160,1,1,0.07910517248299431,0.05382058832710179,0.06646288040504805
5,186,97,1,0,0.047532823053408446,0.18610126303022512,0.11681704304181678
5,187,195,2,1,0.3087718720690532,0.4288135330320053,0.36879270255052926
5,188,124,0,1,0.007981310468794356,0.00413505581734519,0.006058183143069773
5,189,185,1,1,0.004936322910154223,0.005433943892389048,0.0051851334012716355
5,190,189,1,1,0.24414316199090125,0.4246086171436624,0.3343758895672818
5,191,150,1,1,0.28528650321277804,0.1755615133224574,0.23042400826761772
5,192,154,1,0,0.02551500961733988,0.03975740662746574,0.03263620812240281
5,193,166,4,1,0.17149350656231943,0.049765131751965286,0.11062931915714236
5,194,134,3,1,0.03217726377215757,0.08291117762485123,0.0575442206985044
5,195,75,2,1,0.08729449965103242,0.13886339199245712,0.11307894582174477
5,196,82,0,1,0.12082989525143895,0.2120792209877721,0.16645455811960552
5,197,9,1,1,0.21748025590448983,0.20964040089147817,0.213560328397984
5,198,130,4,1,0.008937942383981046,0.028524253917161957,0.0187310981505715
5,199,141,1,0,0.24976659486660346,0.7028029101986644,0.4762847525326339
6,0,97,4,1,0.69913729180255,0.7906052614150132,0.7448712766087816
6,1,192,1,0,0.11290208039500371,0.25747577216859907,0.1851889262818014
6,2,192,1,0,0.04812842195805478,0.1725719481118757,0.11035018503496524
6,3,113,1,0,0.29493481349559114,0.1974882377422308,0.24621152561891096
6,4,168,4,1,0.2271504866359897,0.437487688711622,0.33231908767380586
6,5,187,3,1,0.02783135448495999,0.02335179179441582,0.025591573139687906
6,6,84,2,1,0.22036292387762513,0.14721035322887022,0.18378663855324767
6,7,47,2,1,0.25698022874127724,0.02492669478243348,0.14095346176185536
6,8,171,4,1,0.11482255738124847,0.13038955082334636,0.12260605410229741
6,9,142,2,1,0.05113010414018626,0.1134121121489885,0.08227110814458738
6,10,117,1,0,0.22983405581065897,0.24669713934603166,0.2382655975783453
6,11,138,4,0,0.11459287428688814,0.011092568158826976,0.06284272122285756
6,12,159,4,1,0.7189980450770521,1.0839807678367035,0.9014894064568778
6,13,140,3,1,0.36996515353967063,0.2217309111782838,0.2958480323589772
6,14,54,1,1,0.04477809319573345,0.06176862460595023,0.05327335890084184
6,15,100,4,0,1.3102448799688158,1.2759460946532926,1.2930954873110543
6,16,25,3,1,0.03275115736328582,0.029191343689899618,0.03097125052659272
6,17,176,2,1,0.009143835825471291,0.028146918770813878,0.018645377298142585
6,18,123,1,1,0.015303036391447034,0.0049505649367227456,0.01012680066408489
6,19,49,4,1,0.10203090196493281,0.10116383155649278,0.10159736676071279
6,20,54,1,1,0.19047886509997902,0.6958513030174989,0.44316508405873895
6,21,115,2,1,0.5929535395691372,0.5340746846781905,0.5635141121236639
6,22,72,4,0,0.33112156004244253,0.26415187848989474,0.29763671926616864
6,23,0,4,1,0.14829470001177536,0.1536960350101153,0.15099536751094533
6,24,65,0,1,0.17884430318568556,0.048060041293170874,0.11345217223942822
6,25,16,3,1,0.03275115736328582,0.029191343689899618,0.03097125052659272
6,26,29,2,1,0.11494305192910359,0.05292119740062384,0.08393212466486372
6,27,186,3,1,0.16020015219451278,0.126950363849625,0.14357525802206889
6,28,106,0,1,0.4259709019462531,0.23612504628371378,0.33104797411498343
6,29,42,2,1,0.03548004321206111,0.04491396276916093,0.04019700299061102
6,30,172,3,1,0.46726543464306247,0.6903509638535108,0.5788081992482866
6,31,119,1,1,0.9408204858455594,1.002121688161764,0.9714710870036618
6,32,92,4,1,0.1344832179224159,0.07533895630258813,0.10491108711250202
6,33,143,0,1,0.07030082692276496,0.022592932743185523,0.04644687983297524
6,34,76,3,1,0.08515934320518681,0.17671285456618913,0.13093609888568797
6,35,33,0,1,0.03945841221455293,0.029008633987293142,0.034233523100923036
6,36,25,3,1,0.0600194360382299,0.08862250655486725,0.07432097129654858
6,37,79,0,1,0.27206265881879643,0.018507660497542378,0.1452851596581694
6,38,112,2,1,0.07405823620195073,0.1474028510552956,0.11073054362862317
6,39,46,4,1,0.05791498151112695,0.10692305282727144,0.0824190171691992
6,40,159,4,1,0.8169004972851321,1.0640284936801083,0.9404644954826202
6,41,81,1,1,0.7752764385711284,0.741397737166682,0.7583370878689052
6,42,6,2,1,0.45489931407657713,0.37538726330531313,0.41514328869094513
6,43,2,1,0,0.1297525990280609,0.22605499211547941,0.17790379557177016
6,44,31,1,1,0.7548384762842862,0.6683594038546661,0.7115989400694762
6,45,191,1,1,0.298307864329726,0.3472008326125434,0.3227543484711347
6,46,97,4,1,0.012337867355095455,0.04527492085966334,0.028806394107379396
6,47,63,2,1,0.1663237423828855,0.040256190540555625,0.10328996646172056
6,48,18,1,1,0.009111529804412766,0.0027760100738961624,0.005943769939154464
6,49,171,4,1,0.11993209447965858,0.10753516788741524,0.11373363118353691
6,50,156,4,1,0.6828378070319432,1.2701114090294592,0.9764746080307012
6,51,178,3,1,0.31266172619779076,0.7685222559643045,0.5405919910810476
6,52,184,1,0,0.19261657733209325,0.2960232450950515,0.24431991121357238
6,53,25,3,1,0.05517507065872318,0.05361267619177934,0.05439387342525126
6,54,73,1,1,0.20751328746862208,0.3829938829330508,0.29525358520083644
6,55,62,2,1,0.037740266427648494,0.01712213644900007,0.027431201438324282
6,56,4,4,1,0.21349621644061978,0.7569091818699933,0.48520269915530656
6,57,104,3,1,0.005291424421197233,0.0034461274474731907,0.004368775934335212
6,58,31,1,1,0.47058924593953355,0.6486456646082229,0.5596174552738782
6,59,199,0,1,0.14333376934023456,0.06501014442327502,0.10417195688175479
6,60,113,1,0,0.116384168151765,0.3686387814150135,0.24251147478338925
6,61,188,0,1,0.15380635150988964,0.02263576701836867,0.08822105926412915
6,62,55,2,1,0.037740266427648494,0.01712213644900007,0.027431201438324282
6,63,42,2,1,0.04635737301131371,0.034548847053309406,0.04045311003231156
6,64,165,2,0,0.04135230938165335,0.00907035232153719,0.02521133085159527
6,65,110,0,1,0.3246463557932374,0.032244059567046346,0.17844520768014188
6,66,197,0,1,0.4199464372655728,0.289896351046517,0.3549213941560449
6,67,57,3,1,0.012565932593154638,0.007014859165480836,0.009790395879317737
6,68,171,4,1,0.642745022134158,1.035421266829699,0.8390831444819284
6,69,10,1,0,0.04035979774819021,0.020519978283922047,0.030439888016056127
6,70,56,4,1,0.195459271527336,0.22628538894426342,0.2108723302357997
6,71,9,2,1,0.04282882719959391,0.021492543026859323,0.03216068511322662
6,72,22,4,0,0.33112156004244253,0.26415187848989474,0.29763671926616864
6,73,127,1,1,0.29693897109213807,0.26800452998911206,0.28247175054062507
6,74,87,4,0,0.007606431785340706,0.0056810506347495515,0.006643741210045129
6,75,3,1,0,0.11123579664903882,0.48369137895296643,0.2974635878010026
6,76,13,3,1,0.2763265306296179,0.3757211363773939,0.3260238335035059
6,77,91,2,0,0.5178561458248802,0.1991689758789955,0.35851256085193783
6,78,12,4,1,0.027296703089751517,0.05065545423880147,0.03897607866427649
6,79,143,0,1,0.03518964037749961,0.010128585779025423,0.022659113078262516
6,80,38,2,1,0.11477853868164889,0.19523992158611247,0.15500923013388068
6,81,148,1,1,0.025379522510212027,0.03092391917884174,0.028151720844526884
6,82,58,1,1,0.10020692763178507,0.035437073330605195,0.06782200048119513
6,83,57,3,1,0.24487812079588156,0.23741837734428162,0.2411482490700816
6,84,151,2,1,0.5800449789501825,0.6313081435275636,0.605676561238873
6,85,91,2,0,0.3508274883608221,0.8400655682544798,0.5954465283076509
6,86,103,0,1,0.019094681721043005,0.010326579772254374,0.01471063074664869
6,87,95,4,0,0.042349158521411856,0.04853516184153761,0.04544216018147473
6,88,8,4,1,0.6369901755000524,0.7509583368986379,0.6939742561993452
6,89,189,4,1,0.1263946866029747,0.032636465375423196,0.07951557598919895
6,90,194,3,1,0.029242919085796237,0.06479204050176735,0.04701747979378179
6,91,175,2,0,0.32554380161094076,0.17875827970080083,0.2521510406558708
6,92,8,4,1,0.26714005125637497,0.1279951113514881,0.19756758130393154
6,93,33,0,1,0.03672444485280024,0.029824912543488846,0.033274678698144544
6,94,135,0,1,0.06786592359621657,0.019708339410217546,0.04378713150321706
6,95,87,4,0,0.042349158521411856,0.04853516184153761,0.04544216018147473
6,96,35,0,1,0.1315120982182496,0.07211678023403478,0.1018144392261422
6,97,19,4,1,0.0814428549913846,0.27064593198527875,0.17604439348833167
6,98,96,0,1,0.48289637200611324,0.2685817813680631,0.37573907668708817
6,99,177,3,1,0.4519622991893031,0.4526256322484451,0.4522939657188741
6,100,15,4,0,1.3102448799688158,1.2759460946532926,1.2930954873110543
6,101,197,0,1,0.28064062607825324,0.2528590978463753,0.26674986196231426
6,102,149,0,0,0.6045077704467103,0.2761695812602327,0.44033867585347153
6,103,24,0,1,0.02645138884782694,0.0222534875592566,0.02435243820354177
6,104,114,3,1,0.056722147862083516,0.03604804442274323,0.04638509614241337
6,105,104,3,1,0.02036190648100944,0.016710046795498923,0.01853597663825418
6,106,158,0,1,0.13895999538374715,0.0918890992411604,0.11542454731245377
6,107,190,4,1,0.2784411572983473,0.34142931400240917,0.3099352356503782
6,108,121,1,0,0.639442677683431,0.6561422839457683,0.6477924808145996
6,109,95,4,0,0.09773231178707031,0.11155111545421692,0.10464171362064362
6,110,103,0,1,0.02057465547223003,0.012969384841310161,0.016772020156770096
6,111,121,1,0,1.0802626773299784,1.184948984935824,1.132605831132901
6,112,137,2,1,0.03790020885222234,0.015835688272559323,0.02686794856239083
6,113,181,1,0,0.05191574911358454,0.29480461994086193,0.17336018452722324
6,114,25,3,1,0.09147773474157694,0.05745216120740593,0.07446494797449144
6,115,62,2,1,0.09068630415256718,0.033858096474265964,0.06227220031341657
6,116,146,4,0,0.020771276550183626,0.12744756180652694,0.07410941917835528
6,117,43,1,0,0.3096430222561243,0.02367308127607859,0.16665805176610143
6,118,128,1,1,0.3203411975264512,0.9583019342101857,0.6393215658683185
6,119,41,1,1,0.8246635999633347,0.9007126908442992,0.8626881454038169
6,120,29,2,1,0.04186928632629561,0.04757268307412332,0.044720984700209465
6,121,52,1,0,0.8519328939011989,0.9838302222901165,0.9178815580956576
